scopus_id,doi,year,journal,title,source_id,identity,all_scopus_ids,user_clause,grouped_clause,previous_expanded,previous_candidate,previous_primary,named_designs,targeted,minimal,expanded_plus_clause,candidate_plus_clause
85116150959,10.3390/vaccines9101113,2021,Vaccines,Persuasive messages will not increase COVID-19 vaccine acceptance: evidence from a nationwide online experiment,21100335701,doi:10.3390/vaccines9101113,85116150959,false,false,false,true,false,false,false,false,false,true
85120313779,10.3390/vaccines9111364,2021,Vaccines,Regional differences in COVID-19 vaccine hesitancy in december 2020: A natural experiment in the French working-age population,21100335701,doi:10.3390/vaccines9111364,85120313779,false,false,true,true,true,true,true,true,true,true
85120788452,10.3390/vaccines9121417,2021,Vaccines,“Until I Know It’s Safe for Me”: The Role of Timing in COVID-19 Vaccine Decision-Making and Vaccine Hesitancy,21100335701,doi:10.3390/vaccines9121417,85120788452,false,false,true,true,true,true,true,true,true,true
85072208495,10.3390/w11091870,2019,Water Switzerland,Experience is key: Examining the relative importance of factors influencing individuals' water conservation,21100255400,doi:10.3390/w11091870,85072208495,false,false,false,true,false,false,false,false,false,true
85090880782,10.3390/w12092555,2020,Water Switzerland,Post-failure dynamics of rainfall-induced landslide in oltrepò pavese,21100255400,doi:10.3390/w12092555,85090880782,false,false,true,true,true,true,true,true,true,true
84994390930,10.3390/w8070308,2016,Water Switzerland,Characterization of a flood event through a sediment analysis: The tescio river case study,21100255400,doi:10.3390/w8070308,84994390930,false,false,true,true,true,true,true,true,true,true
85073744022,10.35940/ijitee.k1219.09811s19,2019,International Journal of Innovative Technology and Exploring Engineering,A novel method of an online opinion mininge motions by comparing various mobile gadgets,21100889409,doi:10.35940/ijitee.k1219.09811s19,85073744022,false,false,true,true,true,true,true,true,true,true
85073328507,10.35940/ijitee.k1837.0981119,2019,International Journal of Innovative Technology and Exploring Engineering,Feature-based opinion mining for amazon product’s using MLT,21100889409,doi:10.35940/ijitee.k1837.0981119,85073328507,false,false,false,true,false,false,false,false,false,true
85074017407,10.35940/ijitee.l3549.1081219,2019,International Journal of Innovative Technology and Exploring Engineering,Multimodal decision-level group sentiment prediction of students in classrooms,21100889409,doi:10.35940/ijitee.l3549.1081219,85074017407,false,false,false,true,false,false,false,false,false,true
85074383984,10.35940/ijrte.b1166.0982s919,2019,International Journal of Recent Technology and Engineering,Using student-generated web comics on pixton as a tool for learning shakespearean drama,21100889873,doi:10.35940/ijrte.b1166.0982s919,85074383984,false,false,false,true,false,false,false,false,false,true
85071847294,10.35940/ijrte.b3049.078219,2019,International Journal of Recent Technology and Engineering,Entrepreneurial intention of undergraduates in Nigeria: The role of subjective norm,21100889873,doi:10.35940/ijrte.b3049.078219,85071847294,false,false,false,true,false,false,false,false,false,true
85073517667,10.35940/ijrte.b3863.098319,2019,International Journal of Recent Technology and Engineering,Air quality effects of pollutant gases from brick kilns near chennai,21100889873,doi:10.35940/ijrte.b3863.098319,85073517667,false,false,true,true,true,true,true,true,true,true
85073503082,10.35940/ijrte.c5465.098319,2019,International Journal of Recent Technology and Engineering,The university students’ beliefs towards corrective feedback in learning english as foreign language in Pakistan,21100889873,doi:10.35940/ijrte.c5465.098319,85073503082,false,false,false,true,false,false,false,false,false,true
85074492315,10.35940/ijrte.c6422.098319,2019,International Journal of Recent Technology and Engineering,A gender evaluation of the balance construct in b-schools of UAE,21100889873,doi:10.35940/ijrte.c6422.098319,85074492315,false,false,false,true,false,false,false,false,false,true
85127735283,10.37016/mr-2020-001,2020,Harvard Kennedy School Misinformation Review,Emphasizing publishers does not effectively reduce susceptibility to misinformation on social media,21101158576,doi:10.37016/mr-2020-001,85127735283,false,false,true,true,true,true,true,true,true,true
85162098309,10.37016/mr-2020-009,2020,Harvard Kennedy School Misinformation Review,Pausing to consider why a headline is true or false can help reduce the sharing of false news,21101158576,doi:10.37016/mr-2020-009,85162098309,false,false,false,true,false,false,false,false,false,true
85162185399,10.37016/mr-2020-103,2022,Harvard Kennedy School Misinformation Review,Legislator criticism of a candidate’s conspiracy beliefs reduces support for the conspiracy but not the candidate: Evidence from Marjorie Taylor Greene and QAnon,21101158576,doi:10.37016/mr-2020-103,85162185399,false,false,true,true,true,true,true,true,true,true
85162113714,10.37016/mr-2020-109,2022,Harvard Kennedy School Misinformation Review,Fact-checking Trump’s election lies can improve confidence in U.S. elections: Experimental evidence,21101158576,doi:10.37016/mr-2020-109,85162113714,false,false,true,true,true,true,true,true,true,true
85176547661,10.37016/mr-2020-128,2023,Harvard Kennedy School Misinformation Review,Increasing accuracy motivations using moral reframing does not reduce Republicans’ belief in false news,21101158576,doi:10.37016/mr-2020-128,85176547661,false,false,true,true,true,true,true,true,true,true
85180472427,10.37016/mr-2020-130,2023,Harvard Kennedy School Misinformation Review,What do we study when we study misinformation? A scoping review of experimental research (2016-2022),21101158576,doi:10.37016/mr-2020-130,85180472427,false,false,false,true,false,false,false,false,false,true
85117921915,10.37016/mr-2020-71,2021,Harvard Kennedy School Misinformation Review,Developing an accuracy-prompt toolkit to reduce COVID-19 misinformation online,21101158576,doi:10.37016/mr-2020-71,85117921915,false,false,true,true,true,true,true,true,true,true
85130585909,10.37016/mr-2020-83,2021,Harvard Kennedy School Misinformation Review,Digital literacy is associated with more discerning accuracy judgments but not sharing intentions,21101158576,doi:10.37016/mr-2020-83,85130585909,false,false,true,true,true,true,true,true,true,true
77957714383,10.3758/brm.42.3.791,2010,Behavior Research Methods,Accuracy of perceptually based and acoustically based inspiratory loci in reading,146223,doi:10.3758/brm.42.3.791,77957714383,true,true,false,false,false,false,true,true,true,true
75149192693,10.3758/mc.38.1.116,2010,Memory and Cognition,Is expanding retrieval a superior method for learning text materials?,12061,doi:10.3758/mc.38.1.116,75149192693,false,false,false,true,false,false,false,false,false,true
77953918761,10.3758/mc.38.2.244,2010,Memory and Cognition,Optimizing retrieval as a learning event: When and why expanding retrieval practice enhances long-term retention,12061,doi:10.3758/mc.38.2.244,77953918761,true,true,false,false,false,false,true,true,true,true
78650672082,10.3758/mc.38.8.1110,2010,Memory and Cognition,Does survival processing enhance implicit memory?,12061,doi:10.3758/mc.38.8.1110,78650672082,false,false,false,true,false,false,false,false,false,true
77954685934,10.3758/pbr.17.2.149,2010,Psychonomic Bulletin and Review,Visual evidence,14062,doi:10.3758/pbr.17.2.149,77954685934,false,false,false,true,false,false,false,false,false,true
77957356986,10.3758/pbr.17.3.317,2010,Psychonomic Bulletin and Review,Facial expressions of singers influence perceived pitch relations,14062,doi:10.3758/pbr.17.3.317,77957356986,false,false,false,true,false,false,false,false,false,true
84938416695,10.3758/s13414-015-0903-8,2015,Attention Perception and Psychophysics,Automatic guidance of attention during real-world visual search,17500155126,doi:10.3758/s13414-015-0903-8,84938416695,false,false,false,true,true,false,true,false,false,true
84976298053,10.3758/s13414-016-1167-7,2016,Attention Perception and Psychophysics,Does perceptual or motor experience influence the perception of global and joint-specific kinematic changes in complex movement patterns?,17500155126,doi:10.3758/s13414-016-1167-7,84976298053,false,false,false,true,false,false,false,false,false,true
85045246014,10.3758/s13414-018-1520-0,2018,Attention Perception and Psychophysics,Visual mental imagery influences attentional guidance in a visual-search task,17500155126,doi:10.3758/s13414-018-1520-0,85045246014,true,true,false,false,false,false,true,true,true,true
85068961487,10.3758/s13414-019-01671-1,2019,Attention Perception and Psychophysics,Seeing eye-to-eye: Social gaze interactions influence gaze direction identification,17500155126,doi:10.3758/s13414-019-01671-1,85068961487,false,false,false,true,false,false,false,false,false,true
85078836966,10.3758/s13414-019-01948-5,2020,Attention Perception and Psychophysics,Understanding the visual perception of awkward body movements: How interactions go awry,17500155126,doi:10.3758/s13414-019-01948-5,85078836966,false,false,false,true,false,false,false,false,false,true
85079390928,10.3758/s13414-020-01976-6,2020,Attention Perception and Psychophysics,Search and concealment strategies in the spatiotemporal domain,17500155126,doi:10.3758/s13414-020-01976-6,85079390928,true,true,false,false,false,false,true,true,true,true
85099061029,10.3758/s13414-020-02228-3,2021,Attention Perception and Psychophysics,The role of cognitive factors and personality traits in the perception of illusory self-motion (vection),17500155126,doi:10.3758/s13414-020-02228-3,85099061029,true,true,false,false,false,false,true,true,true,true
85128679266,10.3758/s13414-022-02488-1,2022,Attention Perception and Psychophysics,How much is a cow like a meow? A novel database of human judgements of audiovisual semantic relatedness,17500155126,doi:10.3758/s13414-022-02488-1,85128679266,false,false,false,true,false,false,false,false,false,true
85149065746,10.3758/s13414-023-02654-z,2023,Attention Perception and Psychophysics,Working memory is supported by learning to represent items as actions,17500155126,doi:10.3758/s13414-023-02654-z,85149065746,true,true,false,false,false,false,true,true,true,true
85153585758,10.3758/s13414-023-02705-5,2024,Attention Perception and Psychophysics,Variance aftereffect within and between sensory modalities for visual and auditory domains,17500155126,doi:10.3758/s13414-023-02705-5,85153585758,false,false,false,true,false,false,false,false,false,true
84870946045,10.3758/s13415-012-0106-x,2012,Cognitive Affective and Behavioral Neuroscience,A right visual field advantage for visual processing of manipulable objects,12866,doi:10.3758/s13415-012-0106-x,84870946045,true,true,false,false,false,false,true,true,true,true
85045123973,10.3758/s13415-018-0577-5,2018,Cognitive Affective and Behavioral Neuroscience,Task-dependent evaluative processing of moral and emotional content during comprehension: An ERP study,12866,doi:10.3758/s13415-018-0577-5,85045123973,false,false,false,true,false,false,false,false,false,true
85149315545,10.3758/s13415-023-01073-9,2023,Cognitive Affective and Behavioral Neuroscience,Limited impacts of biogenetic messaging on neural correlates of cognitive control and beliefs about depression,12866,doi:10.3758/s13415-023-01073-9,85149315545,false,false,false,true,false,false,false,false,false,true
85185132289,10.3758/s13415-024-01164-1,2024,Cognitive Affective and Behavioral Neuroscience,Beneficial effects of communicating intentions when delivering moral criticism: Cognitive and neural responses,12866,doi:10.3758/s13415-024-01164-1,85185132289,false,false,false,true,false,false,false,false,false,true
79960068677,10.3758/s13421-010-0028-1,2011,Memory and Cognition,Harry Potter and the sorcerer's scope: Latent scope biases in explanatory reasoning,12061,doi:10.3758/s13421-010-0028-1,79960068677,true,true,false,false,false,false,true,true,true,true
84555209316,10.3758/s13421-011-0138-4,2012,Memory and Cognition,Immediate judgments of learning are insensitive to implicit interference effects at retrieval,12061,doi:10.3758/s13421-011-0138-4,84555209316,false,false,false,true,false,false,false,false,false,true
84870485283,10.3758/s13421-012-0232-2,2012,Memory and Cognition,Feeling the past: The absence of experimental evidence for anomalous retroactive influences on text processing,12061,doi:10.3758/s13421-012-0232-2,84870485283,false,false,false,true,false,false,false,false,false,true
84879217448,10.3758/s13421-012-0287-0,2013,Memory and Cognition,Escaping the recent past: Which stimulus dimensions influence proactive interference?,12061,doi:10.3758/s13421-012-0287-0,84879217448,true,true,false,false,false,false,true,true,true,true
84893552697,10.3758/s13421-013-0358-x,2014,Memory and Cognition,Do people keep believing because they want to? Preexisting attitudes and the continued influence of misinformation,12061,doi:10.3758/s13421-013-0358-x,84893552697,true,true,false,true,false,false,true,true,true,true
84897360857,10.3758/s13421-014-0411-4,2014,Memory and Cognition,Proactive effects of memory in young and older adults: The role of change recollection,12061,doi:10.3758/s13421-014-0411-4,84897360857,false,false,false,true,false,false,false,false,false,true
84939892870,10.3758/s13421-014-0429-7,2014,Memory and Cognition,Examining competing hypotheses for the effects of diagrams on recall for text,12061,doi:10.3758/s13421-014-0429-7,84939892870,true,true,false,false,false,false,true,true,true,true
84939878636,10.3758/s13421-014-0436-8,2014,Memory and Cognition,Flying to Neverland: How readers tacitly judge norms during comprehension,12061,doi:10.3758/s13421-014-0436-8,84939878636,false,false,false,true,false,false,false,false,false,true
84939873257,10.3758/s13421-014-0456-4,2014,Memory and Cognition,Source-constrained retrieval and survival processing,12061,doi:10.3758/s13421-014-0456-4,84939873257,false,false,false,true,false,false,false,false,false,true
84982144081,10.3758/s13421-016-0644-5,2017,Memory and Cognition,Conflicting but close: Readers’ integration of information sources as a function of their disagreement,12061,doi:10.3758/s13421-016-0644-5,84982144081,true,true,false,false,false,false,true,true,true,true
84991712544,10.3758/s13421-016-0658-z,2017,Memory and Cognition,Physician Bayesian updating from personal beliefs about the base rate and likelihood ratio,12061,doi:10.3758/s13421-016-0658-z,84991712544,false,false,false,true,false,false,false,false,false,true
84996563939,10.3758/s13421-016-0674-z,2017,Memory and Cognition,Explaining the forgetting bias effect on value judgments: The influence of memory for a past test,12061,doi:10.3758/s13421-016-0674-z,84996563939,false,false,false,true,true,false,true,false,false,true
85039852261,10.3758/s13421-017-0783-3,2018,Memory and Cognition,Sex differences and the effect of instruction on reorientation abilities by humans,12061,doi:10.3758/s13421-017-0783-3,85039852261,true,true,false,false,false,false,true,true,true,true
85040904540,10.3758/s13421-018-0790-z,2018,Memory and Cognition,Visual attention shift to printed words during spoken word recognition in Chinese: The role of phonological information,12061,doi:10.3758/s13421-018-0790-z,85040904540,true,true,false,false,false,false,true,true,true,true
85046425120,10.3758/s13421-018-0816-6,2018,Memory and Cognition,Can very small font size enhance memory?,12061,doi:10.3758/s13421-018-0816-6,85046425120,false,false,false,true,false,false,false,false,false,true
85065031465,10.3758/s13421-019-00926-4,2019,Memory and Cognition,Does semantic knowledge influence event segmentation and recall of text?,12061,doi:10.3758/s13421-019-00926-4,85065031465,true,true,false,false,false,false,true,true,true,true
85079210266,10.3758/s13421-019-01002-7,2020,Memory and Cognition,Causing time: Evaluating causal changes to the when rather than the whether of an outcome,12061,doi:10.3758/s13421-019-01002-7,85079210266,false,false,false,true,false,false,false,false,false,true
85077573141,10.3758/s13421-019-01007-2,2020,Memory and Cognition,"Paired-associate learning, animacy, and imageability effects in the survival advantage",12061,doi:10.3758/s13421-019-01007-2,85077573141,false,false,false,true,false,false,false,false,false,true
85088875622,10.3758/s13421-020-01075-9,2021,Memory and Cognition,Source memory for advertisements: The role of advertising message credibility,12061,doi:10.3758/s13421-020-01075-9,85088875622,false,false,false,true,false,false,false,false,false,true
85101430701,10.3758/s13421-020-01084-8,2021,Memory and Cognition,The effects of numeracy and presentation format on judgments of contingency,12061,doi:10.3758/s13421-020-01084-8,85101430701,false,false,false,true,false,false,false,false,false,true
85091385253,10.3758/s13421-020-01096-4,2021,Memory and Cognition,Can confidence help account for and redress the effects of reading inaccurate information?,12061,doi:10.3758/s13421-020-01096-4,85091385253,false,false,false,true,false,false,false,false,false,true
85100155731,10.3758/s13421-020-01129-y,2021,Memory and Cognition,Can you believe it? An investigation into the impact of retraction source credibility on the continued influence effect,12061,doi:10.3758/s13421-020-01129-y,85100155731,false,false,false,true,false,false,false,false,false,true
85109026433,10.3758/s13421-021-01199-6,2022,Memory and Cognition,Flexible attention allocation dynamically impacts incidental encoding in prospective memory,12061,doi:10.3758/s13421-021-01199-6,85109026433,false,false,false,true,false,false,false,false,false,true
85127347662,10.3758/s13421-022-01288-0,2022,Memory and Cognition,How well do ordinary Americans forecast the growth of COVID-19?,12061,doi:10.3758/s13421-022-01288-0,85127347662,false,false,false,true,false,false,false,false,false,true
85136529440,10.3758/s13421-022-01351-w,2023,Memory and Cognition,Text validation: Overlooking consistency effect discrepancies,12061,doi:10.3758/s13421-022-01351-w,85136529440,false,false,false,true,false,false,false,false,false,true
85138420809,10.3758/s13421-022-01354-7,2023,Memory and Cognition,Does explaining the origins of misinformation improve the effectiveness of a given correction?,12061,doi:10.3758/s13421-022-01354-7,85138420809,false,false,false,true,false,false,false,false,false,true
85143132934,10.3758/s13421-022-01368-1,2023,Memory and Cognition,Credible narrators and misinformed readers,12061,doi:10.3758/s13421-022-01368-1,85143132934,false,false,false,true,false,false,false,false,false,true
85141821423,10.3758/s13421-022-01370-7,2023,Memory and Cognition,Cooking through perceptual disfluencies: The effects of auditory and visual distortions on predicted and actual memory performance,12061,doi:10.3758/s13421-022-01370-7,85141821423,false,false,false,true,false,false,false,false,false,true
85146235975,10.3758/s13421-022-01392-1,2023,Memory and Cognition,Metacognitive awareness of the pretesting effect improves with self-regulation support,12061,doi:10.3758/s13421-022-01392-1,85146235975,false,false,false,true,false,false,false,false,false,true
85164735555,10.3758/s13421-023-01442-2,2024,Memory and Cognition,Reading text aloud benefits memory but not comprehension,12061,doi:10.3758/s13421-023-01442-2,85164735555,true,true,false,false,false,false,true,true,true,true
85187881933,10.3758/s13421-024-01535-6,2024,Memory and Cognition,The effects of non-diagnostic information on confidence and decision making,12061,doi:10.3758/s13421-024-01535-6,85187881933,true,true,false,false,false,false,true,true,true,true
85190777214,10.3758/s13421-024-01555-2,2024,Memory and Cognition,The perceived importance of words in large font guides learning and selective memory,12061,doi:10.3758/s13421-024-01555-2,85190777214,false,false,false,true,false,false,false,false,false,true
85192546346,10.3758/s13421-024-01562-3,2024,Memory and Cognition,Dynamic source credibility and its impacts on knowledge revision,12061,doi:10.3758/s13421-024-01562-3,85192546346,false,false,false,true,false,false,false,false,false,true
85213347853,10.3758/s13421-024-01664-y,2025,Memory and Cognition,Rapid source forgetting across modalities: A problem for working memory models,12061,doi:10.3758/s13421-024-01664-y,85213347853,false,false,false,true,false,false,false,false,false,true
105000168411,10.3758/s13421-025-01700-5,2025,Memory and Cognition,Looking for cues over time: A study on self-initiated monitoring in event-based and time-based prospective memory,12061,doi:10.3758/s13421-025-01700-5,105000168411,false,false,true,true,true,false,true,false,true,true
105003809499,10.3758/s13421-025-01714-z,2025,Memory and Cognition,Presentation format influences the strength of causal illusions,12061,doi:10.3758/s13421-025-01714-z,105003809499,false,false,false,true,false,false,false,false,false,true
105008373217,10.3758/s13421-025-01742-9,2026,Memory and Cognition,“Questioning” the truth effect: Processing information in interrogative form reduces (but does not cancel) repetition-induced truth,12061,doi:10.3758/s13421-025-01742-9,105008373217,false,false,false,true,false,false,false,false,false,true
105012839518,10.3758/s13421-025-01760-7,2025,Memory and Cognition,Sustaining corrected beliefs in false news headlines over time: The roles of correction format and recognizing corrections,12061,doi:10.3758/s13421-025-01760-7,105012839518,false,false,false,true,false,false,false,false,false,true
105020878033,10.3758/s13421-025-01796-9,2026,Memory and Cognition,Reasoning beyond clicks: Disentangling counterexamples and probabilities in conditional reasoning,12061,doi:10.3758/s13421-025-01796-9,105020878033,false,false,false,true,false,false,false,false,false,true
105040952819,10.3758/s13421-026-01899-x,2026,Memory and Cognition,Investigating the impact of narrativity on the congeniality bias,12061,doi:10.3758/s13421-026-01899-x,105040952819,false,false,false,true,false,false,false,false,false,true
105048961606,10.3758/s13421-026-01928-9,2026,Memory and Cognition,Between the lines: Role of cultural schemas in remembering and forgetting,12061,doi:10.3758/s13421-026-01928-9,105048961606,true,true,false,false,false,false,true,true,true,true
84863406240,10.3758/s13423-011-0186-6,2012,Psychonomic Bulletin and Review,Congruity influences memory and judgments of learning during survival processing,14062,doi:10.3758/s13423-011-0186-6,84863406240,false,false,false,true,false,false,false,false,false,true
84889578562,10.3758/s13423-013-0457-5,2013,Psychonomic Bulletin and Review,Neuroscientific information bias in metacomprehension: The effect of brain images on metacomprehension judgment of neuroscience research,14062,doi:10.3758/s13423-013-0457-5,84889578562,false,false,false,true,false,false,false,false,false,true
84897377787,10.3758/s13423-013-0500-6,2014,Psychonomic Bulletin and Review,"Article retracted, but the message lives on",14062,doi:10.3758/s13423-013-0500-6,84897377787,false,false,false,true,false,false,false,false,false,true
84901343983,10.3758/s13423-013-0538-5,2014,Psychonomic Bulletin and Review,Integration of visuospatial information encoded from different viewpoints,14062,doi:10.3758/s13423-013-0538-5,84901343983,false,false,false,true,false,false,false,false,false,true
84938974666,10.3758/s13423-014-0762-7,2015,Psychonomic Bulletin and Review,The influence of perceptual information on control processes involved in self-regulated learning: evidence from item selection,14062,doi:10.3758/s13423-014-0762-7,84938974666,false,false,false,true,false,false,false,false,false,true
84938964295,10.3758/s13423-014-0768-1,2015,Psychonomic Bulletin and Review,The effect of motoric fluency on metamemory,14062,doi:10.3758/s13423-014-0768-1,84938964295,false,false,false,true,false,false,false,false,false,true
84942363280,10.3758/s13423-015-0807-6,2015,Psychonomic Bulletin and Review,The role of depth of encoding in attentional capture,14062,doi:10.3758/s13423-015-0807-6,84942363280,false,false,false,true,false,false,false,false,false,true
84999836336,10.3758/s13423-016-1029-2,2016,Psychonomic Bulletin and Review,Judging the morality of utilitarian actions: How poor utilitarian accessibility makes judges irrational,14062,doi:10.3758/s13423-016-1029-2,84999836336,false,false,false,true,false,false,false,false,false,true
84964499618,10.3758/s13423-016-1041-6,2016,Psychonomic Bulletin and Review,Memory-driven attentional capture reveals the waxing and waning of working memory activation due to dual-task interference,14062,doi:10.3758/s13423-016-1041-6,84964499618,false,false,false,true,false,false,false,false,false,true
85094188142,10.3758/s13423-020-01832-6,2021,Psychonomic Bulletin and Review,"The more, the merrier: Treatment frequency influences effectiveness perception and further treatment choice",14062,doi:10.3758/s13423-020-01832-6,85094188142,false,false,false,true,false,false,false,false,false,true
85103007767,10.3758/s13423-021-01885-1,2021,Psychonomic Bulletin and Review,Listeners are initially flexible in updating phonetic beliefs over time,14062,doi:10.3758/s13423-021-01885-1,85103007767,false,false,false,true,false,false,false,false,false,true
85106480470,10.3758/s13423-021-01941-w,2021,Psychonomic Bulletin and Review,Predictive action perception from explicit intention information in autism,14062,doi:10.3758/s13423-021-01941-w,85106480470,false,false,false,true,false,false,false,false,false,true
85121335322,10.3758/s13423-021-02027-3,2022,Psychonomic Bulletin and Review,The involvement of monocular channels in the face pareidolia effect,14062,doi:10.3758/s13423-021-02027-3,85121335322,true,true,false,false,false,false,true,true,true,true
85128823262,10.3758/s13423-022-02101-4,2022,Psychonomic Bulletin and Review,Prior exposure increases judged truth even during periods of mind wandering,14062,doi:10.3758/s13423-022-02101-4,85128823262,false,false,false,true,false,false,false,false,false,true
85137738400,10.3758/s13423-022-02133-w,2023,Psychonomic Bulletin and Review,Perceptual comparisons modulate memory biases induced by new visual inputs,14062,doi:10.3758/s13423-022-02133-w,85137738400,false,false,false,true,true,false,true,false,false,true
85141390237,10.3758/s13423-022-02167-0,2023,Psychonomic Bulletin and Review,Selective exposure bias predicts views on diversity over time,14062,doi:10.3758/s13423-022-02167-0,85141390237,false,false,false,true,false,false,false,false,false,true
85146187099,10.3758/s13423-022-02235-5,2023,Psychonomic Bulletin and Review,How do psychology researchers interpret the results of multiple replication studies?,14062,doi:10.3758/s13423-022-02235-5,85146187099,false,false,false,true,false,false,false,false,false,true
85151422763,10.3758/s13423-023-02274-6,2023,Psychonomic Bulletin and Review,Broader benefits of the pretesting effect: Placement matters,14062,doi:10.3758/s13423-023-02274-6,85151422763,true,true,false,false,false,false,true,true,true,true
85152785679,10.3758/s13423-023-02275-5,2023,Psychonomic Bulletin and Review,Temporal Bell inequalities in cognition,14062,doi:10.3758/s13423-023-02275-5,85152785679,false,false,false,true,false,false,false,false,false,true
85159113904,10.3758/s13423-023-02300-7,2023,Psychonomic Bulletin and Review,Seeing far: Abstract construal and visual distance judgments,14062,doi:10.3758/s13423-023-02300-7,85159113904,false,false,false,true,false,false,false,false,false,true
85171265737,10.3758/s13423-023-02349-4,2024,Psychonomic Bulletin and Review,Conceptual overlap among texts impedes comprehension monitoring,14062,doi:10.3758/s13423-023-02349-4,85171265737,false,false,true,true,true,false,true,false,true,true
86000275694,10.3758/s13423-025-02656-y,2025,Psychonomic Bulletin and Review,Sunk-cost judgments across the child to adult lifespan,14062,doi:10.3758/s13423-025-02656-y,86000275694,false,false,false,true,false,false,false,false,false,true
105026925871,10.3758/s13423-025-02836-w,2026,Psychonomic Bulletin and Review,Does repetition increase perceived truth equally for conspiracy and trivia statements? A registered replication report,14062,doi:10.3758/s13423-025-02836-w,105026925871,false,false,false,true,false,false,false,false,false,true
84856817411,10.3758/s13428-011-0127-3,2012,Behavior Research Methods,Probing pictorial relief: From experimental design to surface reconstruction,146223,doi:10.3758/s13428-011-0127-3,84856817411,false,false,false,true,false,false,false,false,false,true
84856843966,10.3758/s13428-011-0144-2,2012,Behavior Research Methods,A stochastic lie detector,146223,doi:10.3758/s13428-011-0144-2,84856843966,false,false,true,true,true,true,true,true,true,true
84870539260,10.3758/s13428-012-0208-y,2012,Behavior Research Methods,Validating an interlingual metanorm for emotional analysis of texts,146223,doi:10.3758/s13428-012-0208-y,84870539260,false,false,false,true,false,false,false,false,false,true
84947037842,10.3758/s13428-014-0533-4,2014,Behavior Research Methods,Disclosure of sensitive behaviors across self-administered survey modes: a meta-analysis,146223,doi:10.3758/s13428-014-0533-4,84947037842,false,false,true,true,true,true,true,true,true,true
84982168578,10.3758/s13428-016-0794-1,2017,Behavior Research Methods,Active engagement in a web-based tutorial to prevent obesity grounded in Fuzzy-Trace Theory predicts higher knowledge and gist comprehension,146223,doi:10.3758/s13428-016-0794-1,84982168578,false,false,false,true,false,false,false,false,false,true
85018471110,10.3758/s13428-017-0881-y,2018,Behavior Research Methods,GraphCom: A multidimensional measure of graphic complexity applied to 131 written languages,146223,doi:10.3758/s13428-017-0881-y,85018471110,false,false,false,true,false,false,false,false,false,true
85029505720,10.3758/s13428-017-0957-8,2018,Behavior Research Methods,Detecting nonadherence without loss in efficiency: A simple extension of the crosswise model,146223,doi:10.3758/s13428-017-0957-8,85029505720,false,false,false,true,false,false,false,false,false,true
85052594985,10.3758/s13428-018-1104-x,2019,Behavior Research Methods,Do complex span and content-embedded working memory tasks predict unique variance in inductive reasoning?,146223,doi:10.3758/s13428-018-1104-x,85052594985,true,true,false,false,false,false,true,true,true,true
85061937748,10.3758/s13428-019-01200-w,2019,Behavior Research Methods,Measuring the importance of context when modeling language comprehension,146223,doi:10.3758/s13428-019-01200-w,85061937748,false,false,false,true,false,false,false,false,false,true
85090060301,10.3758/s13428-020-01453-w,2021,Behavior Research Methods,Automating creativity assessment with SemDis: An open platform for computing semantic distance,146223,doi:10.3758/s13428-020-01453-w,85090060301,false,false,false,true,false,false,false,false,false,true
85133889175,10.3758/s13428-022-01904-6,2023,Behavior Research Methods,Story stimuli for instantiating true and false beliefs about the world,146223,doi:10.3758/s13428-022-01904-6,85133889175,false,false,false,true,false,false,false,false,false,true
85134653331,10.3758/s13428-022-01911-7,2023,Behavior Research Methods,Development and validation of the Mental-Physical Verb Norms (MPVN): A text analysis measure of mental state attribution,146223,doi:10.3758/s13428-022-01911-7,85134653331,false,false,false,true,false,false,false,false,false,true
85172160526,10.3758/s13428-023-02201-6,2024,Behavior Research Methods,"Validating virtual reality for time perception research: Virtual reality changes expectations about the duration of physical processes, but not the sense of time",146223,doi:10.3758/s13428-023-02201-6,85172160526,false,false,false,true,false,false,false,false,false,true
85172657233,10.3758/s13428-023-02212-3,2024,Behavior Research Methods,Extrapolation of affective norms using transformer-based neural networks and its application to experimental stimuli selection,146223,doi:10.3758/s13428-023-02212-3,85172657233,false,false,false,true,false,false,false,false,false,true
85205059246,10.3758/s13428-024-02501-5,2024,Behavior Research Methods,Assessing computational reproducibility in Behavior Research Methods,146223,doi:10.3758/s13428-024-02501-5,85205059246,false,false,false,true,true,true,true,true,false,true
105000517947,10.3758/s13428-025-02634-1,2025,Behavior Research Methods,Samply Stream API: The AI-enhanced method for real-time event data streaming,146223,doi:10.3758/s13428-025-02634-1,105000517947,true,true,false,true,false,false,true,true,true,true
105028012257,10.3758/s13428-025-02923-9,2026,Behavior Research Methods,Using large language models to estimate belief strength in reasoning,146223,doi:10.3758/s13428-025-02923-9,105028012257,false,false,false,true,false,false,false,false,false,true
105029952438,10.3758/s13428-025-02933-7,2026,Behavior Research Methods,"The Decision Process Scale (DPS): Self-report measures of reliance on rules, cost–benefit reasoning, intuition, and deliberation in (moral) decision-making",146223,doi:10.3758/s13428-025-02933-7,105029952438,false,false,false,true,false,false,false,false,false,true
85079547240,10.3791/60773,2020,Journal of Visualized Experiments,Experimental paradigm for measuring the effect of induced emotion on grammar learning,19900191993,doi:10.3791/60773,85079547240,false,false,false,true,false,false,false,false,false,true
