scopus_id,doi,year,journal,title,sample_us_label,evidence_field,evidence_quote,rationale,us_and_non_us_samples_reported,metadata_sha256,abstract_sha256,reviewer,reviewer_type,review_date,human_validated,annotation_version,article_url,credited_authids,credited_researchers,n_credited_researchers,metadata_sample_us_label,source_review,fulltext_filename,fulltext_page,fulltext_source_sha256
85183561559,10.1017/S000842392300063X,2024,Canadian Journal of Political Science,Erosion of International Organizations’ Legitimacy under Superpower Rivalry: Evidence on the International Court of Justice,us_explicit,abstract,survey experiment in the United States,"Metadata directly identifies a US experimental population, setting, or findings attributed to Americans.",false,5e020a9372ce007ba046fef2e4998ca0d68ef2ea5dc975f7264463a13321221a,beaea7de708de489caa5a4165753117e561d7b17ce4e97196dba0cb0b2ddec7b,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1017/S000842392300063X,56924059300,Xiaojun Li,1,us_explicit,metadata,,,
85183616534,10.1177/00223433231221426,2024,Journal of Peace Research,Cyber and contentious politics: Evidence from the US radical environmental movement,us_explicit,abstract,nationally diverse sample of Americans,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,b36f7a50be435a4868e3698da98ce315d5ed793a7eb6858d8166c7880876885f,a94d0c2398a8ccc9481cd7571bc946763f67f45609edd4ec8f61c1fa82c795da,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1177/00223433231221426,35492113000,Thomas Zeitzoff,1,us_explicit,metadata,,,
85183863367,10.1111/ropr.12603,2024,Review of Policy Research,Expert opinion and public support of genetically modified food policy: Does deficit model work in China?,non_us,title,Does deficit model work in China?,Metadata identifies a non-US population or study setting; no US experimental sample is reported.,false,54c42041f5c59a2f6742679c8d286c058c6d706ddbda87fc5be774a326310e00,7f9daee546beb1ba007d2fb4dd475b0b5569c298f7ded9a99d930c5510228346,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1111/ropr.12603,57226745341,Li Shao,1,non_us,metadata,,,
85183977264,10.1016/j.erss.2024.103452,2024,Energy Research and Social Science,Can media influence public support for carbon capture and storage? Comparing the impacts of frames in Denmark,non_us,abstract,broadly representative sample of Danes,Study population or findings explicitly situated outside the US.,false,a5ca5ad7c0fa111de7c0f293cc1dfdfdb5ffefb6c74f8ac69228594e20ea5bb8,76dc6a2b21b60289a8b07871ef13d2b3e87cd236399e7ff06b57156de313482f,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1016/j.erss.2024.103452,56734108300,Mogens Jin Pedersen,1,non_us,metadata,,,
85185289779,10.1177/00223433231220252,2025,Journal of Peace Research,Microfoundations of domestic audience costs in nondemocratic regimes: Experimental evidence from Putin’s Russia,non_us,abstract,domestic audience costs in the Russian Federation,Metadata identifies a non-US population or study setting; no US experimental sample is reported.,false,72725a085c2d8201d696a0730f07bacc9b731bb483bc33a2eee2adee26c10794,1be9f97b1008f89816994cfb912f9e05f0cff1b393784feea685d38a1f0a4683,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1177/00223433231220252,55672957800,Michal Smetana,1,non_us,metadata,,,
85185333173,10.1016/j.rssm.2024.100891,2024,Research in Social Stratification and Mobility,Endorsement of wage discrimination against immigrants: Results from a multifactorial survey experiment in Israeli society,non_us,abstract,the Jewish population in Israel,The factorial experiment sampled Israel's Jewish population.,false,a06b1f7a99c550ad922c291fdc23fb9695e46277ecfbd78d99ee67f148f6cd5b,c8a8ca24048b255b2b3210467b63de37f0a95c6c4824e8144244c95049e4a311,Codex (GPT-6),AI_assisted,2026-09-09,false,top100_2010_metadata_v1,https://doi.org/10.1016/j.rssm.2024.100891,7003772257,Thomas Hinz,1,non_us,metadata,,,
85185575879,10.1017/XPS.2024.1,2024,Journal of Experimental Political Science,More than meets the ITT: A guide for anticipating and investigating nonsignificant results in survey experiments,not_applicable,abstract,The present essay therefore highlights,Methodological guidance; no original experimental sample described.,false,e85a1ffff8bb50b5d0db2bc40f3608895a1baeacdb8c096c4d046289f5ddafa8,9781ce8c6e270ee677ac06676110c4004802bc1417fc052832ba6df7862ef294,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1017/XPS.2024.1,56611317200,John V. Kane,1,not_applicable,metadata,,,
85185836671,10.1007/s10584-024-03695-5,2024,Climatic Change,Morality meets menu: investigating the impact of moral appeals on vegetarianism through a conjoint survey experiment,us_explicit,abstract,conjoint experiment involving 1520 US respondents,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,69d6d78f611c0022f404422ab9433d0978d9096db884c422ba89d2f254257fd0,5d229ec1b62352612f967e64886152bc09a835aa46bc95f3a6aa6ef4c8e56cde,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1007/s10584-024-03695-5,7202316609,Aseem Prakash,1,us_explicit,metadata,,,
85185948624,10.1093/pnasnexus/pgae034,2024,Pnas Nexus,How persuasive is AI-generated propaganda?,us_explicit,abstract,preregistered survey experiment of US respondents,"Metadata directly identifies a US experimental population, setting, or findings attributed to Americans.",false,bd7f0e4bbf1c99fb8fa270c068011f0c0afe69c82d9ab3a31e2f989e04b918f2,ae85c46bc530892ef512f81fac7458c0336494b76cfeac9691c5edcf00d3a599,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1093/pnasnexus/pgae034,6505910383,Michael Tomz,1,us_explicit,metadata,,,
85186262055,10.1177/00220027241232961,2025,Journal of Conflict Resolution,Managing Nationalism: Experiments in China,non_us,abstract,national survey experiments in China,Metadata identifies a non-US population or study setting; no US experimental sample is reported.,false,8d260ae87b7f3ede3474245573120d0342f991e7e2db9082e5ce374c5466306c,bc0e906f849460abfa5708a618fa528598b865788152553854299dbb67bc481c,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1177/00220027241232961,56868425000,Kai Quek,1,non_us,metadata,,,
85186427431,10.1177/13691481241230859,2025,British Journal of Politics and International Relations,Do international rankings affect public opinion?,non_us,abstract,preregistered survey experiment in Israel,Metadata identifies a non-US population or study setting; no US experimental sample is reported.,false,337a48d80e433bb19279c8f040f272b680d967a1ed557b9cc5f9c23ca8b674b2,f2e73ac5aa81d4ef36387e2307908858dd1dd19e7bf76902bc37f535e3200190,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1177/13691481241230859,56196951600,Omer Yair,1,non_us,metadata,,,
85186447775,10.1007/s11109-024-09920-2,2024,Political Behavior,Too Young to Run? Voter Evaluations of the Age of Candidates,non_us,abstract,two novel survey experiments in Japan,Study population or findings explicitly situated outside the US.,false,dda037bf718ebd59e185a20f41f9eb7362623951f74c4bece94dabdc67ba9011,00983c3390ddc2675d15044d1014aabf912e9fc04a33044eb1193e5454f49a58,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1007/s11109-024-09920-2,55091186500,Yoshikuni Ono,1,non_us,metadata,,,
85186617417,10.1017/S0003055423001454,2025,American Political Science Review,The Liar's Dividend: Can Politicians Claim Misinformation to Evade Accountability?,us_explicit,abstract,"five survey experiments to over 15,000 American adults","Metadata directly identifies a US experimental population, setting, or findings attributed to Americans.",false,98319fd33238ba593447f8355630e6a8633563c192769cb33ad4c955291503b3,eb2247eb3daf8d1c8238bfc0b5493f335ea3a1c28d8615e3ee8bd89e02bed4dc,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1017/S0003055423001454,57220203816,Kaylyn Jackson Schiff,1,us_explicit,metadata,,,
85186919352,10.1111/puar.13800,2024,Public Administration Review,Frontline employees' responses to citizens' communication of administrative burdens,non_us,abstract,1048 Danish public caseworkers,Study population or findings explicitly situated outside the US.,false,3228fadb7bac909d437f2c44c6eaaaf7ba2a42d896ee161a508864e616ff5bcd,c81cee96327f8379daa74c3125d24237f02b626b9840e04fada75b6b377e8c78,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1111/puar.13800,57203170141,Niels Bjørn Grund Petersen,1,non_us,metadata,,,
85187132462,10.1038/s41467-024-45399-5,2024,Nature Communications,Stringent sustainability regulations for global supply chains are supported across middle-income democracies,non_us,abstract,"Brazil, India, Indonesia",Study population or findings explicitly situated outside the US.,false,6f0f9abcc2ccc305129db83ce152ccdcd4647bd36596220420fb9f67e933b101,8551ff2daeaa2e352564e039da85788fe89e90fa4346153d419357c538362cdd,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1038/s41467-024-45399-5,6602110388,Thomas Bernauer,1,non_us,metadata,,,
85188096695,10.1016/j.socscimed.2024.116766,2024,Social Science and Medicine,Which foreign vaccine should the government purchase in a pandemic? Evidence from a survey experiment in the United States,us_explicit,abstract,"survey experiment of 1,110 U.S. residents","Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,25f96895cd8582eb3f34e92f6042b284b14dbff096ea047dc29a2c2777e30ac0,a0fefe6530f0c58dffa2168d9a83e622d900eac83da4d5e1ee665a61ba717163,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1016/j.socscimed.2024.116766,55603014300,Tobias Heinrich,1,us_explicit,metadata,,,
85188521838,10.1177/00027162241233131,2023,Annals of the American Academy of Political and Social Science,Can Institutional Reform Protect Election Certification?,us_explicit,abstract,nationally representative sample of Americans,"Metadata directly identifies a US experimental population, setting, or findings attributed to Americans.",false,0027bb0ab44c24d0ee93fa1cccb32420b0639a654f5e6d1b5acbd853e1d48b4d,ec6f8128f27c9afec96f467244c51e52d1802c94c6a87521094b8ab89427a754,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1177/00027162241233131,7401620196,Daniel M. Butler,1,us_explicit,metadata,,,
85188604798,10.1007/s10584-024-03709-2,2024,Climatic Change,"How does an economic shock affect environmental attitudes, preferences and issue importance? Evidence from Switzerland",non_us,abstract,Switzerland,Survey panel in Switzerland; experimental eligibility separate from geography annotation.,false,08b28e7f5813f4c1171b47851f077cd31e01c02f02c8781254ec131abba88b06,ef26a3407a1011441f3fbd18600a9551078610a9ee19ae54807c464ddd140119,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1007/s10584-024-03709-2,57190806413,Lukas Rudolph,1,non_us,metadata,,,
85189611762,10.1177/10659129241242040,2024,Political Research Quarterly,Suppression by Mobilization: How Information Control Strategies Contain Political Criticism in Autocracies,non_us,abstract,two survey experiments in China,Metadata identifies a non-US population or study setting; no US experimental sample is reported.,false,55e2f4b9331ac23d3515289afec3cfa15736f6d47ab06537cdfda90c7c721d77,6f3996b280655e99e9ac83b683cdf72f7f384e35025c1e18fc99d3a6ad922e3f,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1177/10659129241242040,57226745341,Li Shao,1,non_us,metadata,,,
85189699546,10.1093/isq/sqae062,2024,International Studies Quarterly,Credibility in Crises: How Patrons Reassure Their Allies,non_us,abstract,"Estonia, Latvia, Lithuania, Poland, and Romania",Metadata identifies a non-US population or study setting; no US experimental sample is reported.,false,fbec04958c6706554b07439cb9b15a6691be2d0498345cf6b120301a0032bb3d,797e20833ff73a2fb3520d8cbba2e2f488098ab4f08656a23b8ddb3d82212540,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1093/isq/sqae062,57188880644,Lauren Sukin,1,non_us,metadata,,,
85190319537,10.1073/pnas.2311825121,2024,Proceedings of the National Academy of Sciences of the United States of America,"Widespread, bipartisan aversion exists to neighbors owning AR-15s or storing guns insecurely",us_inferred,abstract,a hidden consensus exists in America,National gun-ownership experiments framed around US public and Republicans.,false,2d3e6c5b45a53922755368e91ab5b2f62f288c242163f6d9d27c77bfba5099d4,11b553493d1d8ef5b9bf9963fab754ba8876d57f6f98863f1e83fbc9eb70d645,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1073/pnas.2311825121,38061940400,Justin T. Pickett,1,us_inferred,metadata,,,
85190436333,10.1093/isq/sqae067,2024,International Studies Quarterly,Cheap Tweets?: Crisis Signaling in the Age of Twitter,us_explicit,abstract,on US public samples,"Metadata directly identifies a US experimental population, setting, or findings attributed to Americans.",true,f55499791b29e2df45cd76a193b25b78486750eb63d8851ea0a852840abe2393,e52cea9bd08c7621a6ff7edcf1476396d524736515f2fb8babf5ecf2a4d70ac1,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1093/isq/sqae067,23479932300,Erik Lin-Greenberg,1,us_explicit,metadata,,,
85191602397,10.1017/XPS.2023.40,2025,Journal of Experimental Political Science,"(Small D-democratic) vacation, all I ever wanted? The effect of democratic backsliding on leisure travel in the American states",us_explicit,abstract,"we find that Americans, and especially Democrats","Metadata directly identifies a US experimental population, setting, or findings attributed to Americans.",false,74bebd20c6f5ec064bf4a034ccaf07e552aa016c11ab1b70b1fc6a1f81eb09ff,3f11ea45b6a73d17f69673f819ef807e23ce17c3741d6142af4f033fa169b238,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1017/XPS.2023.40,55494876700,David R. Miller,1,us_explicit,metadata,,,
85191915888,10.1073/pnas.2321025121,2024,Proceedings of the National Academy of Sciences of the United States of America,Correcting misperceptions of the material benefits associated with union membership increases Americans’ interest in joining unions,us_explicit,abstract,representative of the US population,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,dac36dffbbcea8d9c37f3f15b5d147d80233993f8342655ec005d450247368b1,acff5f6eb744641cfac4bef2578d6153999751e7e26e50200d623dc151aeed5e,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1073/pnas.2321025121,16305967100,Robb Willer,1,us_explicit,metadata,,,
85192145575,10.1111/psq.12874,2024,Presidential Studies Quarterly,Acting(s) without consequence: The (lack of) public costs for vacancies and acting officials,us_inferred,abstract,President Joe Biden's usage of acting officials,Public reactions to US presidential appointments suggest a US electorate.,false,c285785829316a32a152cab4c8e2a247525471f77b5c6746317b6a212e18364f,e6c528c7c414b6f409b7e0baf422185507ddee6c412a45ca98cac8f92cf49c06,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1111/psq.12874,55494876700,David R. Miller,1,us_inferred,metadata,,,
85192535937,10.1111/1468-4446.13099,2024,British Journal of Sociology,Politicians' high-status signals make less-educated citizens more supportive of aggression against government: A video-vignette survey experiment,non_us,abstract,representative sample of the Dutch population,Metadata identifies a non-US population or study setting; no US experimental sample is reported.,false,5fc9ee0c7fde2f05596c1d249a6c88875b5ae311cc70e21ba0923d96ad08f83b,ddeed29811b6c7f2d005077f6022b7ae10c05df462d4e2a8dbcd829eb1aa1a53,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1111/1468-4446.13099,22836955000,Jeroen van der Waal,1,non_us,metadata,,,
85193006917,10.1017/rep.2024.5,2024,Journal of Race Ethnicity and Politics,American Dream versus American Reality: How Information about Structural Racism Can Prompt Support for Race-Based Policies,us_explicit,abstract,"approximately 4,000 white Americans","Metadata directly identifies a US experimental population, setting, or findings attributed to Americans.",false,9ff58411fb52dcd4bb02b1bcc43379fb927676e93975940799a50c02d3e28c3a,6fda07029ebaa43ff5656eac4a2eb7b24a8f7cc5995075d843369ecc74733f7d,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1017/rep.2024.5,55175754800,Leah Christiani,1,us_explicit,metadata,,,
85193752111,10.1017/S0007123424000140,2024,British Journal of Political Science,"Nationalism, Status, and Conspiracy Theories: Evidence from Pakistan",non_us,abstract,conspiracy theories related to ethnic minority groups in Pakistan,Metadata identifies a non-US population or study setting; no US experimental sample is reported.,false,3eb8ef90d894aed339c0e9d5bdb75a9a75d6c07d1967398bc0a6d98d374cc43d,a178738c1030194129404514b33a6ef168c10c3d9dc50aea3bca41aee4207112,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1017/S0007123424000140,57200795890,Niloufer A. Siddiqui,1,non_us,metadata,,,
85193819898,10.1086/729946,2024,Journal of Politics,Social Group Appeals in Party Rhetoric: Effects on Policy Support and Polarization,unclear,abstract,,Party rhetoric without sample country.,false,d9d903d235cbfabd67f52efe6bfdb169332208d700bfe8da0a5b347556828d1f,395956b3a5b97b5b702a3cde7ce1a8418229aa4f4b9636e8ee69ef870c4c164c,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1086/729946,37065230200,Markus Wagner,1,unclear,metadata,,,
85193946140,10.1007/s11109-024-09939-5,2025,Political Behavior,Deserving Government Assistance? Public Support for Aid to Struggling Firms and Workers,us_explicit,abstract,Using conjoint survey experiments in the U.S.,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,adddf72020e65d5c77f0915e2e3b23934324aeba5406713800e07adbb6b2a408,3982f026408786cddaeb07f73200987430f388c663b671e6cb65fb2d69c6b1c7,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1007/s11109-024-09939-5,55603014300,Tobias Heinrich,1,us_explicit,metadata,,,
85193970570,10.1093/pnasnexus/pgae161,2024,Pnas Nexus,Blocking of counter-partisan accounts drives political assortment on Twitter,us_inferred,abstract,political assortment of Americans,US partisan Twitter networks followed by survey replication; survey country unstated.,false,811f8d1efad751b55cd41881ee4d065780c2dda39f35fc97bc64fc31da2f6b50,7e219983d697e4601c92529f8e6497c8fd1d973f1dbe75579732c0dca79b8c1d,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1093/pnasnexus/pgae161,23095594600,David G. Rand,1,us_inferred,metadata,,,
85193987772,10.1016/j.enpol.2024.114182,2024,Energy Policy,Willingness to incur private costs for climate adaptation? Public support for undergrounding electricity transmission lines in California,us_explicit,abstract,In a survey experiment in California,US state identifies location.,false,d7285c4cd8084bfed7ef3822b52225c63e1153927628b7c97d981fa007c35ab7,bb9140a7d83585ed63849e0da1ff562a999384e19ab55f7a18c23496c38c26f4,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1016/j.enpol.2024.114182,7202316609|57206937457,Aseem Prakash; Azusa Uji,2,us_explicit,metadata,,,
85194493858,10.1155/2024/1602237,2024,Human Behavior and Emerging Technologies,Do We Trust Artificially Intelligent Assistants at Work? An Experimental Study,non_us,abstract,828 participants from Finland,Metadata identifies a non-US population or study setting; no US experimental sample is reported.,false,c19c175922f12a02dd22f3d9476ef5f4c6e30fef8ac6a2a3e7ba863df76da763,95aaf857ec89f986c6ee91a9859c79f3f1fdf950a22aa39373808058c79882e8,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1155/2024/1602237,42161868700,Atte Oksanen,1,non_us,metadata,,,
85195873095,10.1016/j.electstud.2024.102820,2024,Electoral Studies,Testing the person-positivity bias in a political context: Voters’ affective responses to (non-)personalized individual political actors versus collective political actors,non_us,abstract,representative sample of the Flemish population,Metadata identifies a non-US population or study setting; no US experimental sample is reported.,false,d170793728410dd6f9b7e2905f19d5980e1a5cd863aa55d57e853a19d5503cbf,ab39ed11a64261d70ddedeaac65779f2b4a743bc523cfff7351b6bb50ebc387b,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1016/j.electstud.2024.102820,57196390820,Robin Devroe,1,non_us,metadata,,,
85196067903,10.1007/s11109-024-09944-8,2025,Political Behavior,Online Abuse of Politicians: Experimental Evidence on Politicians’ Own Perceptions,unclear,abstract,,Politicians from several government levels without country.,false,b4bb85f97280c0f16d53831a273f4327d51e10a33434e4c082987e5f5fbe1728,e67aed825bcc244f20c5b97e7bc738783e41426fcc991db3159c5d6ab6b58fee,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1007/s11109-024-09944-8,25224644900,Rasmus Tue Pedersen,1,unclear,metadata,,,
85196196052,10.1007/s11292-024-09625-w,2025,Journal of Experimental Criminology,"Does the public want the police to stop, stopping? An experimental look at the impact of outcome data on public perceptions of police discretionary traffic stops",unclear,abstract,,Available metadata does not locate the experimental sample.,false,c6269764b38205ce61bcc767f7512cc73279b0def623f3de53a6410168e63c5c,178c88a1f9ba2966cc0df12f90eecaa08f67a7df99488ecc999eb8eb9f7b87fa,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1007/s11292-024-09625-w,57211410814,Hunter M. Boehme,1,unclear,metadata,,,
85197616759,10.1093/fpa/orae016,2024,Foreign Policy Analysis,Contextualizing Individual Attitudes on Economic Statecraft,us_explicit,abstract,In a US sample,"Metadata directly identifies a US experimental population, setting, or findings attributed to Americans.",false,66660b0ccbf76c4b9ee40507273ffe68d0c64bc674805f41d01434a268177dc9,f9ec7a67c87b9cddc242b8ef8f78e7fb13dfe0efa6a74e654f8fa99f042f3b0f,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1093/fpa/orae016,35784707400,Susan M. Miller,1,us_explicit,metadata,,,
85197852159,10.1007/s11205-024-03372-1,2024,Social Indicators Research,The Influence of Rating Scales and Question Attributes on the Validity and Reliability of Generalized Trust Scales,us_explicit,abstract,non-probability sample of U.S. adults,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,5530bbbcd95bbbb9e3a62deede3ed75e0e81f9e27509d0d26d8795d6d62ef89e,8e878ee4bb5ef8bf3fd36d4e47296ef234687850cb10f275aa508a47df68ebe9,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1007/s11205-024-03372-1,36775562800,Blaine G. Robbins,1,us_explicit,metadata,,,
85198928846,10.1017/S0020818324000225,2024,International Organization,"Race, Representation, and the Legitimacy of International Organizations",us_explicit,abstract,South Africa and the United States,Also Kenya; number of experiments not allocated by country.,true,fc42a1d3aea04386f07b60f4e88274454a907fba16bb5c5cea1cabf1dd388ff2,fe5d68bdffcdcc42a00b02b8d6f8ff9ea7c09c03dc16290202e58b2e7fcf6036,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1017/S0020818324000225,24339564700,David A. Steinberg,1,us_explicit,metadata,,,
85198952844,10.1007/s11109-024-09960-8,2025,Political Behavior,"Framing Layoffs: Media Coverage, Blame Attribution, and Trade-Related Policy Responses",us_explicit,abstract,respondents in the US and Canada,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",true,9550901994953ff720dc7a114a227ea3aaf2969e00a235c1706e6843ed974b7d,ddb60311ca7b58706fb2fbc9e3dc7ee6a8e204d29274697aeb6db3a70a4cb971,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1007/s11109-024-09960-8,56556884300,Ryan Brutger,1,us_explicit,metadata,,,
85198999643,10.1016/j.ejpoleco.2024.102583,2024,European Journal of Political Economy,Black representation and the popular legitimacy of the Federal Reserve,us_explicit,abstract,separate samples of 3000 Americans,Two separately described samples; do not sum across papers without overlap checks.,false,e60ba9ca61e11f7b195f58379940dc6ea51fec9af49544765cf862ec6bca2295,103cc86ededf5b194264e55bb2e67b1296d505231dc47ae5bba69b42eab7ffef,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1016/j.ejpoleco.2024.102583,24339564700,David A. Steinberg,1,us_explicit,metadata,,,
85199078378,10.1332/03055736Y2024D000000028,2024,Policy and Politics,Welfare solidarity in multi-ethnic societies: can social investment reduce the anti-immigrant bias?,us_explicit,abstract,"Denmark, Germany, Sweden, Switzerland, the UK and the US","Metadata directly identifies a US experimental population, setting, or findings attributed to Americans.",true,1832f733c697a86b8655a47aa7046a23e80d05f37cd34809c8fd249c3893574d,73a9210c1a01d29126c1406082e28c3e43c78dee3dc1d526e199bdf8394cf86c,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1332/03055736Y2024D000000028,6602698051,Giuliano Bonoli,1,us_explicit,metadata,,,
85199252364,10.1016/j.socec.2024.102274,2024,Journal of Behavioral and Experimental Economics,How does information about inequality shape voting intentions and preferences for redistribution? Evidence from a randomized survey experiment in Indonesia,non_us,abstract,randomised survey experiment in Indonesia,Metadata identifies a non-US population or study setting; no US experimental sample is reported.,false,ff06d78f59d1b09f7a40943835e2aace280c72bca86dbb618dfd22400af5b8fa,0cf931b1baa3964e4e6b6b461f343fc561455efa50c46dcb3351701321a32f74,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1016/j.socec.2024.102274,57226018577,Christopher Hoy,1,non_us,metadata,,,
85199980210,10.1177/00323217241266025,2025,Political Studies,Beyond the Ballot: The Impact of Voting Margin and Turnout on the Legitimacy of Referendum Outcomes in Europe,non_us,abstract,across seven European nations,Metadata identifies a non-US population or study setting; no US experimental sample is reported.,false,ff511265017e101af930981d16acd6c8aa0213ee55e16fb5951ba5523677a083,6b1a5021a0b256bcd1e2de98cede5815500838f99409dc73a63df0e6bb245188,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1177/00323217241266025,50861069700,Sveinung Arnesen,1,non_us,metadata,,,
85200455835,10.1080/19331681.2024.2370815,2025,Journal of Information Technology and Politics,Self-interest and preferences for the regulation of artificial intelligence,unclear,abstract,,AI jobs experiment without country-specific context.,false,52111d5f0d2bba03506cdbe97cea679915af4aea15517e472ad7f41742532ff6,e476f7d697b33892b2c7965cc41960969612c46c529855818183fccef90613b5,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1080/19331681.2024.2370815,55603014300,Tobias Heinrich,1,unclear,metadata,,,
85200831312,10.1038/s41598-024-69562-6,2024,Scientific Reports,The effects of facial appearance on measures of generalized trust,us_explicit,abstract,sample of U.S. adults,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,a45418d4411cb8e8ab231a1a6d38a0228513ac691b43489b9d67228f38f73b4e,4a0750c888728a2af337e67f50b9618c4d771974e5d8a2a34c37d5931cb9bd2f,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1038/s41598-024-69562-6,36775562800,Blaine G. Robbins,1,us_explicit,metadata,,,
85201275085,10.1177/20531680241276795,2024,Research and Politics,Elite-public gaps in support for nuclear and chemical strikes: New evidence from a survey of British parliamentarians and citizens,non_us,abstract,representative samples of British citizens and parliamentarians,Metadata identifies a non-US population or study setting; no US experimental sample is reported.,false,25d1f151dd5909c30c9f18558b6d03f21ba456e3dbcf2cb22df09c6b33f37393,4f63e2ee25b4d96f058fceeba2b6c8a2f3c763590806ba6411d41084817aa85d,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1177/20531680241276795,55672957800|57220041117,Michal Smetana; Ondřej Rosendorf,2,non_us,metadata,,,
85201964089,10.1177/1532673X241276420,2024,American Politics Research,Do Voters Punish Women Politicians More?,us_explicit,abstract,nationally representative sample of 1495 American citizens,"Metadata directly identifies a US experimental population, setting, or findings attributed to Americans.",false,8e61f1ed5de87a9737ac77295ed8646d91043ea18b0dae77dfb5fc0e183ddf63,d4a8d5aab50815c3ae6501ea6e1e98f07a55a282d5ad0d1079c4a14140b5751e,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1177/1532673X241276420,7006126634,André Blais,1,us_explicit,metadata,,,
