scopus_id,sample_us_label,evidence_field,evidence_quote,rationale,us_and_non_us_samples_reported,title_only_us_signal,title_evidence,separate_us_sample_count_stated,separate_sample_count_quote,abstract_sha256,reviewer,reviewer_type,review_date,human_validated
85214572618,non_us,abstract,"2,000 participants from Denmark",Study population or findings explicitly situated outside the US.,false,false,,,,01a05faf8c3c25e4a80d2a2abe6c9ebe9a21bacc44a1bc1560805a89afaec01f,Codex (GPT-6),AI_assisted,2026-09-08,false
85215379642,unclear,abstract,,Coproduction experiments without sample country.,false,false,,,,ac61bb6479a4480ced0be4f11f094acfe2874d173d094a7809d266dffe135c4e,Codex (GPT-6),AI_assisted,2026-09-08,false
85216104420,non_us,abstract,"Mosul, Iraq",Survey and dictator game in Iraqi context; eligibility separate.,false,false,,,,cf59b6dcaebdce9fedb3bef806d9bd08fb1d4d5bf28ca5d90fddd23434616ce1,Codex (GPT-6),AI_assisted,2026-09-08,false
85216215252,us_inferred,abstract,undergraduate students at a USG institution,"University System of Georgia and Georgia residents imply US state, not country Georgia.",false,false,,,,28307f905e9656727e8672bec4699174e8e025dcfa11ea6c482a19cc4198cfe4,Codex (GPT-6),AI_assisted,2026-09-08,false
85216353783,us_explicit,abstract,highly nationalistic Americans increase their support,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,false,,,,e785f411aee2666f25bd4b841ff0482779579896e34b143dad48b2d3a10f3bfb,Codex (GPT-6),AI_assisted,2026-09-08,false
85216486046,non_us,abstract,Bosnian Serb leader Milorad Dodik,National experiments on Bosnian leader and LGBT rights context.,false,false,,,,76e742533a7cd5ea9cd7b886fa0553c5ee99052774a1996583301559494a166e,Codex (GPT-6),AI_assisted,2026-09-08,false
85216620221,us_explicit,abstract,survey experiment in the United States,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,false,,,,55e59aa3c2ea9f3f32bab07c66528d38837a88ba50d9c8ec08b2d4b687f1af7c,Codex (GPT-6),AI_assisted,2026-09-08,false
85216671878,us_inferred,abstract,2022 Republican candidates,Local journalists covering US congressional campaigns and 2020 election denial.,false,false,,,,d6f65e8f5cabaff37d067361a613333c3e974f8ac3ac2a433bf0eda5116c1cab,Codex (GPT-6),AI_assisted,2026-09-08,false
85217158927,us_inferred,abstract,U.S. beliefs about AI,US public opinion is the stated study focus; sampling country unstated.,false,false,,,,0a51afb7a4d7e30284ae9bdc466a0507ca80544784d0aece3d991bf2de93030c,Codex (GPT-6),AI_assisted,2026-09-08,false
85217932803,not_applicable,abstract,Their conclusion that factorial survey,Methodological critique of other authors' experiments; no original sample described.,false,false,,,,7463f8996d429e7815a9fd01a3920579098dcece691c4228e0b53a5a3f9cad11,Codex (GPT-6),AI_assisted,2026-09-08,false
85218245112,us_inferred,abstract,Racial divides in American attitudes toward trade,National experiment tests US racial-group trade attitudes.,false,false,,,,1e03f8f2f974d110558984b18cc9c70ed5e15701788b971e35a3dd25a398bc42,Codex (GPT-6),AI_assisted,2026-09-08,false
85219095528,non_us,abstract,survey experiment with Japanese voters,Study population or findings explicitly situated outside the US.,false,false,,,,8c6124b4d0ddee7820d9b8e786307b5ba4c15b28844c786f3f55161330ad5778,Codex (GPT-6),AI_assisted,2026-09-08,false
86000296951,us_explicit,abstract,786 US adults were randomly assigned,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,false,,,,976034556d86d13e5a8f49b1f005eb71bc4c11aee2656631626a70256ce4a712,Codex (GPT-6),AI_assisted,2026-09-08,false
86000435450,unclear,abstract,,Caseworker sample without country.,false,false,,,,21b2a6a9eecdfb321a968a1de77a416480451bd7b3de0d94e89e893436ef9a2d,Codex (GPT-6),AI_assisted,2026-09-08,false
105000131600,non_us,abstract,Japan's upper house,Japanese bicameral-representation context.,false,false,,,,6e0585caaded2f7ee91cb544aaee038f7b098cc563e743eedb1258db51195e69,Codex (GPT-6),AI_assisted,2026-09-08,false
105000519465,non_us,abstract,LGBT+ people in Mosul Iraq,Local conflict and LGBT tolerance experiment in Iraq.,false,false,,,,8e63ca122db2f8410e3b388517b79c2f0bbcfc62e4a14c5763f1f594444019d3,Codex (GPT-6),AI_assisted,2026-09-08,false
105001077495,us_explicit,abstract,Americans on the political right,Experimental results directly attributed to Americans.,false,false,,,,0db9b30389d6ec223de022f7977a3e0d5c8327dde1a7740c2c5d5a9e3567692c,Codex (GPT-6),AI_assisted,2026-09-08,false
105001127398,non_us,abstract,Chinese civil servants,Study population or findings explicitly situated outside the US.,false,false,,,,f3b43b46e40a4d41f8c6d8cbb94fe7367797a5a7bdde22d5c9e3c7bd98f56a4d,Codex (GPT-6),AI_assisted,2026-09-08,false
105001820017,unclear,abstract,,Americans in title only; sample country unstated in abstract.,false,true,"Can Americans’ trust in local news be trusted? The emergence, sources, and implications of the local news trust advantage",,,a6bc41ac5ba02f2c7572fbbca5e4eee8f6dec0a253f707737dab2f6118b4931a,Codex (GPT-6),AI_assisted,2026-09-08,false
105001850441,non_us,abstract,Using an online survey experiment in Argentina,Study population or findings explicitly situated outside the US.,false,false,,,,81eb45186f4c1e9ab80bbc0db3af7504bcbca939a92891b3d851bd158a0355ea,Codex (GPT-6),AI_assisted,2026-09-08,false
105002134171,non_us,abstract,2023 Polish parliamentary election,Study population or findings explicitly situated outside the US.,false,false,,,,28311e08c4330f608e6e096603cf51009e2a508d4220a8f390071595bff26457,Codex (GPT-6),AI_assisted,2026-09-08,false
105002152711,non_us,abstract,"survey experiment with 2,000 Danish citizens",Study population or findings explicitly situated outside the US.,false,false,,,,00e8681151d2003380b82c30e4ce8a6f47acff7713102a42951e0d133b7ecdb8,Codex (GPT-6),AI_assisted,2026-09-08,false
105002982634,non_us,abstract,nationally representative survey fielded in Turkey,Study population or findings explicitly situated outside the US.,false,false,,,,96e799f1f80f1b6788a3a9d98d7b5ea7b300231cfea9ef8c1ea0b45d7152ea51,Codex (GPT-6),AI_assisted,2026-09-08,false
105003442248,us_explicit,abstract,nationwide surveys in the USA,Also Russia.,true,false,,,,48ecbd10e09d6120634fb2396fc41a4958721241035b645a298c20f2bff8e059,Codex (GPT-6),AI_assisted,2026-09-08,false
105003759877,us_inferred,abstract,the American public,US news trust and Republican elite criticism frame experiment.,false,false,,,,cd5133cc91d29a25a099c6e270b6d1c2c3424268730789b2e391ad370cccc36f,Codex (GPT-6),AI_assisted,2026-09-08,false
105005029873,us_inferred,abstract,reducing Americans’ animosity,Longitudinal extension of US partisan-animosity interventions; sample country unstated.,false,false,,,,c1cb513923fc454e5ae0737eab54d7e1d55bc4fb7829f6568e9139bcc1cd4e88,Codex (GPT-6),AI_assisted,2026-09-08,false
105005574189,non_us,abstract,at Danish unemployment agencies,Study population or findings explicitly situated outside the US.,false,false,,,,2335050678be391bcdece6288db7ca00526058aa4b66a6d50592acd20a1c5723,Codex (GPT-6),AI_assisted,2026-09-08,false
105005597308,us_inferred,abstract,abortion policy in the United States,Dobbs and US state courts frame experiments.,false,false,,,,3c60734e5ef2faa35ce2b47537e44cda87af7186e2c6928e1bcbb31a8aabddfe,Codex (GPT-6),AI_assisted,2026-09-08,false
105005626231,unclear,abstract,,Abortion and equal pay alone do not establish US sample.,false,false,,,,cb36f772879505c6faf3e574a8299b6a7ac70511684323008ebc091d1ec1050c,Codex (GPT-6),AI_assisted,2026-09-08,false
105005805574,us_inferred,abstract,U.S. political stability,National experiment on US white nationalism and political violence.,false,false,,,,96c3b176e7f4157121a9ab18792bd576d0165fe18e082eb4dd44dc38badcc713,Codex (GPT-6),AI_assisted,2026-09-08,false
105006801172,non_us,abstract,population-representative sample of Swiss residents,Study population or findings explicitly situated outside the US.,false,false,,,,469cec81f119097169ec5fc5c747008edaf9a81b6486cde8d03fc46f616103db,Codex (GPT-6),AI_assisted,2026-09-08,false
105007228428,unclear,abstract,,Police-civilian interaction experiments without country.,false,false,,,,b17b0016191f7447dab326a501cad5b7f639e60c7d521317be6aab88ac4e0bab,Codex (GPT-6),AI_assisted,2026-09-08,false
105008067194,unclear,abstract,,random university sample without country.,false,false,,,,4e26e5a86aa5c4d6c0df86ed91db600c0360cbdc15b28bdc8052856f340b2e64,Codex (GPT-6),AI_assisted,2026-09-08,false
105008461820,unclear,abstract,,French election is treatment topic; respondent nationality or residence unstated.,false,false,,,,a468214909f3fb9377ce277bdeb9426673debc519ca11e95a2fd84e7e0029dcc,Codex (GPT-6),AI_assisted,2026-09-08,false
105008878283,us_explicit,abstract,"total n = 7,579 Americans","Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,false,,,,c62195968b5aff6078ecc2284def2b08125538b8375253c0beb4569dd6901d23,Codex (GPT-6),AI_assisted,2026-09-08,false
105009206681,non_us,abstract,"In Japan, the gender gap",Japanese college admissions context.,false,false,,,,64f182a50e03d43110cf6a5c761f2c3c0deb3c853fc850a18700db06db0d3919,Codex (GPT-6),AI_assisted,2026-09-08,false
105009501936,non_us,abstract,over 7000 elected local politicians in Japan,Study population or findings explicitly situated outside the US.,false,false,,,,897c6d8fb0df789ea5f9ca0b27d1c7458c77d1ebddff6e1714aae4053eff5bd2,Codex (GPT-6),AI_assisted,2026-09-08,false
105010226878,non_us,abstract,Using a survey experiment in Thailand,Study population or findings explicitly situated outside the US.,false,false,,,,c79da0c8d4afb35aefe1a79b864d88e212f2155a9594f4ab23c0922f6d1d2b28,Codex (GPT-6),AI_assisted,2026-09-08,false
105010461822,non_us,abstract,"In Accra and Tamale, Ghana, 197 adults were recruited",Study population or findings explicitly situated outside the US.,false,false,,,,194b1bd22eb5be05556d3672952db807cffdd7a9b1b32807b3cc9406aba8bb21,Codex (GPT-6),AI_assisted,2026-09-08,false
105010591172,non_us,abstract,"2,212 Danish employment insurance recipients",Study population or findings explicitly situated outside the US.,false,false,,,,61fe43db0523dd16330c6db77ab7d2c254694c4fcc092bb391d73122829ed125,Codex (GPT-6),AI_assisted,2026-09-08,false
105011988550,non_us,abstract,this study explores Tajik people’s beliefs,Study population or findings explicitly situated outside the US.,false,false,,,,c15626a805b125968ce76b7656ae70a8c8240e425c3cf78b571fa3c7a317737e,Codex (GPT-6),AI_assisted,2026-09-08,false
105012258249,us_inferred,abstract,Republicans believed fraudulent votes,2020/2024 elections and US party system.,false,false,,,,dbb98591d9f27c55be7f9912ab4a33b8b3131bfd45d77ecf7de45b684330ae7c,Codex (GPT-6),AI_assisted,2026-09-08,false
105012359420,us_explicit,abstract,survey experiments implemented in the United States and Egypt,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",true,false,,,,d410767622e984848229b0ee8cf27ee68717b1ffc15a966cb71eca59b0253009,Codex (GPT-6),AI_assisted,2026-09-08,false
105012597345,us_explicit,abstract,representative samples from Japan and the United States,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",true,false,,,,5b7c681fab21ab16eed6ff171039c5f728c31effc557230186141bdca3489f2e,Codex (GPT-6),AI_assisted,2026-09-08,false
105013200123,us_inferred,abstract,field experiments conducted in Mississippi and Florida,Survey replications of US voter turnout experiments; survey sample country unstated.,false,false,,,,361581f5d803bb5a531a4b234416e1626e654ca79244afb48cdbff3ac0ecc898,Codex (GPT-6),AI_assisted,2026-09-08,false
105014746447,us_explicit,abstract,whether Americans are more supportive of immigration,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,false,,,,2c0e8bf36a8b5a078e98fa379f1244e4aa0ca783881905427d79ee9312794175,Codex (GPT-6),AI_assisted,2026-09-08,false
105014927185,non_us,abstract,Austrian National Election Study,Austrian voter panel including experimental modules.,false,false,,,,66681ad34051c37e0298804585f4ba1cfafd411a3215b0392d58a0eb2b88e1d1,Codex (GPT-6),AI_assisted,2026-09-08,false
105018032059,non_us,abstract,"survey experiments in Germany, Flanders, Spain, and Austria",Study population or findings explicitly situated outside the US.,false,false,,,,e66477aee04caca26ef9e691e8c36c04d87a6b2a81c40e999e09bcd2eb83c969,Codex (GPT-6),AI_assisted,2026-09-08,false
105018624506,us_explicit,abstract,priming Americans to think about inflation,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,false,,,,19d71c4ae101774347dd7d561d7dc93ec1c311fea3f8b1e7d2289a03f38f2b2b,Codex (GPT-6),AI_assisted,2026-09-08,false
105019345621,non_us,abstract,658 Ghanaians participated,Study population or findings explicitly situated outside the US.,false,false,,,,0e06d0f9327efbf9fc2eb8290cb5f0a2a1c81a6651cb0c5b171fc71a0c078ee8,Codex (GPT-6),AI_assisted,2026-09-08,false
105019779764,unclear,abstract,,Budget cuts experiment without sample country.,false,false,,,,6e447fcdc50c903d40a74cc1da49c57c973f14f1bd90893030aefd242f9d1fc4,Codex (GPT-6),AI_assisted,2026-09-08,false
105021366057,non_us,abstract,we conducted a vignette experiment in Japan,Study population or findings explicitly situated outside the US.,false,false,,,,9fc7acaca2a65a7c802451df422ffd51697ebb9115b0a06f267bbf8fa9772b54,Codex (GPT-6),AI_assisted,2026-09-08,false
105024217606,non_us,abstract,"survey in Mosul and Basra, Iraq",Study population or findings explicitly situated outside the US.,false,false,,,,8924563cb340baad25ace1edb0245e0ae81ec886d3142bd9c6d4fc97ef8d9d07,Codex (GPT-6),AI_assisted,2026-09-08,false
105024555682,non_us,abstract,sample of 2000 Danish citizens,Study population or findings explicitly situated outside the US.,false,false,,,,b764e3d8c7ac9ec394fa41cb4ecd8b0e0d9930fb154e94e21a2538a493481129,Codex (GPT-6),AI_assisted,2026-09-08,false
105025108627,non_us,abstract,survey experiment in Slovakia and Finland,Study population or findings explicitly situated outside the US.,false,false,,,,6d657f7a0243ca5fb5035d9ed4f2f3f67b48392b69f939cf6ffee1156a107022,Codex (GPT-6),AI_assisted,2026-09-08,false
105025248279,non_us,abstract,survey experiment with Polish citizens,Study population or findings explicitly situated outside the US.,false,false,,,,21cb87299ebede715d38cd8eeb96d04e5eedad538ca8490b988878b686c51c43,Codex (GPT-6),AI_assisted,2026-09-08,false
105026243740,non_us,abstract,surveys and survey experiments in Ukraine,Study population or findings explicitly situated outside the US.,false,false,,,,5124d07ca9e40a4a1c493aa6d0cc15f1347d0f0dfe396bf106b4736d9ba68ce7,Codex (GPT-6),AI_assisted,2026-09-08,false
105027159077,us_explicit,abstract,US American and Polish respondents,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",true,false,,,,51586b8c6139861aaf926be325bce2318189a876035d4c8299ecde4bc54c700c,Codex (GPT-6),AI_assisted,2026-09-08,false
105027197362,non_us,abstract,two-wave survey experiment in Germany,Study population or findings explicitly situated outside the US.,false,false,,,,a63c28fe43fb5099005845beb4a3bb8ddfa46461f14cc19c7b47c7f7824950a6,Codex (GPT-6),AI_assisted,2026-09-08,false
105027329225,us_explicit,abstract,"respondents in the United States, the United Kingdom, Germany, France, and Italy","Abstract explicitly identifies Americans, US respondents, or a US study setting.",true,false,,,,39c02a65d4e4006fbe71ba9136865b713081b7f560598989ce9182df749ed32f,Codex (GPT-6),AI_assisted,2026-09-08,false
105029190749,us_inferred,abstract,US federal rulemaking,Experiments in US notice-and-comment regulatory context; sampling location unstated.,false,false,,,,fba4ef46d60f7ba3c5c3b2368430b6fc9100c6e8f1727888c5ca03da9e8b5e23,Codex (GPT-6),AI_assisted,2026-09-08,false
105029946035,us_explicit,abstract,on a diverse sample of Americans,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,false,,,,b4a9bfd1a36fcd80d0b31991637ac8cc0f553a72c433f54daf624c2bd60a3fb2,Codex (GPT-6),AI_assisted,2026-09-08,false
105029985491,non_us,abstract,representative samples in Poland,Study population or findings explicitly situated outside the US.,false,false,,,,5c91f8a98a2d92f89e128f0c79b5768c271a0e1ff553853475bfc5d967ad2dbb,Codex (GPT-6),AI_assisted,2026-09-08,false
105030588739,us_explicit,abstract,when Asian Americans are asked,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,false,,,,02b18665346582ed9852df148e763e0db55dcf979d41630167a195261f9d4eb4,Codex (GPT-6),AI_assisted,2026-09-08,false
105033260134,us_explicit,abstract,representative sample of the U.S. population,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,false,,,,d4cc221ec177001ebf760119daaa98392fec330c88117aabfae8d36d09feb289,Codex (GPT-6),AI_assisted,2026-09-08,false
105034645576,non_us,abstract,original surveys in Norway,Also Switzerland.,false,false,,,,cece8a7c170333f7f63cf9903ac88f73620bda7982587e34d32431678211965b,Codex (GPT-6),AI_assisted,2026-09-08,false
105035324372,non_us,abstract,"Argentina, Turkey, and Russia",China is lender; samples in recipient countries.,false,false,,,,7860c617a0f1768f391c6c47080883cab70b45a1935618aa5e65abe140f0fb5b,Codex (GPT-6),AI_assisted,2026-09-08,false
105037769935,non_us,abstract,nationally representative sample of the Swiss adult population,Study population or findings explicitly situated outside the US.,false,false,,,,f98a0e1b4e850009ab80eebad4d28e9660bf69dd9dbe2f2ad1075d5d3804f13d,Codex (GPT-6),AI_assisted,2026-09-08,false
105038900974,us_explicit,abstract,We implement survey experiments in the United States,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,false,,,,fdc6ac31104df4b10535b1b113865ae8ec9e7d1a87923c8a4f093b5c52cd4330,Codex (GPT-6),AI_assisted,2026-09-08,false
105039204587,non_us,abstract,population-representative survey experiments in Switzerland,Study population or findings explicitly situated outside the US.,false,false,,,,2c55287c06b1eb361c5b0f1bcbf4efb98d9185df8d8054849e4b9ebc259b0218,Codex (GPT-6),AI_assisted,2026-09-08,false
105039827469,us_explicit,abstract,representative panel of U.S. respondents,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,false,,,,2083115f5702113f9dddb4ed20cab18fd083117b08f098940ba85b7be05575ca,Codex (GPT-6),AI_assisted,2026-09-08,false
105040241040,unclear,abstract,,Citizen sample and congenial party messages without country.,false,false,,,,23a8cf972e7cbde6cc7580ead42823bcd3fffcba5a69d8384c6ae252bc104688,Codex (GPT-6),AI_assisted,2026-09-08,false
105040509962,unclear,abstract,,Local election experiment without country-specific context.,false,false,,,,ff9f0ba9ce57d296fa8a8cc6eb8d38b69e3f186af66f50998080aa7dac6a342d,Codex (GPT-6),AI_assisted,2026-09-08,false
105041965396,non_us,abstract,We evaluate this concern in Hungary,Hungarian Pride law and named local opposition leaders.,false,false,,,,515599abf0cb4e40c442c5c7e4923080095a34f07267af9451390146a6ec7baf,Codex (GPT-6),AI_assisted,2026-09-08,false
105042398599,non_us,abstract,survey experiment we fielded in Japan,Study population or findings explicitly situated outside the US.,false,false,,,,2abf418600f795c51a279e2ef163e43c78af77f87cd96d4ff079c50cf8a68c08,Codex (GPT-6),AI_assisted,2026-09-08,false
105042428497,unclear,abstract,,Novel virus vignette experiments without sample country.,false,false,,,,49688cb1582e7291415a097ccb17f1651e44ed11cbfa4969231e55266ee5857b,Codex (GPT-6),AI_assisted,2026-09-08,false
105042603565,us_inferred,abstract,contra the will of Congress,Congressional constraints and executive orders imply US setting.,false,false,,,,1002cd93996c6de208f244cf2d8ae7e91078752747444e8b4fe5ec7816336af1,Codex (GPT-6),AI_assisted,2026-09-08,false
105043412577,non_us,abstract,population in rural Bangladesh,Study population or findings explicitly situated outside the US.,false,false,,,,25f30e826d2d1c01c7d4415a2735aefe37a1443f8f989291b6b39d51c3f1e32a,Codex (GPT-6),AI_assisted,2026-09-08,false
105043534448,us_explicit,abstract,"two higher-income (the United States, Germany)",Also Brazil and Vietnam.,true,false,,,,0132d7c80b729cdcb3d089b5286763d830a8b0fd5cccae2d172697dbfd52bfe9,Codex (GPT-6),AI_assisted,2026-09-08,false
105044369270,us_explicit,abstract,survey experiments in the USA,Archival experimental data; does not establish ownership or new data collection.,false,false,,,,3dc5fc6b0883d7468fbafd2c66bca663b471ad41cbeac6986df9b61dba4b4450,Codex (GPT-6),AI_assisted,2026-09-08,false
105046162689,non_us,abstract,China's waste-sorting policy,Chinese public-policy context; sampling location unstated.,false,false,,,,8cec919763400213b94dffd3aeeda86cd56407ff78516e1465113aed778ddb08,Codex (GPT-6),AI_assisted,2026-09-08,false
105048098704,non_us,abstract,British respondents,Study population or findings explicitly situated outside the US.,false,false,,,,c427d69ed83b538bf6ef3d184369614740a8aa929583d74e45c70369d0389173,Codex (GPT-6),AI_assisted,2026-09-08,false
