variant,display_position,competition_rank,authid,name,n_articles,n_first,n_last,article_ids,status
current_published,7179,2190,57816237400,Patterson A.L.,1,1,0,105001797449,actual_frozen_dashboard_ranking
current_published,7180,2190,57816458400,Luo J.,1,1,0,85209882746,actual_frozen_dashboard_ranking
current_published,7181,2190,57816499800,Fu Z.,1,0,1,85126998050,actual_frozen_dashboard_ranking
current_published,7182,2190,57816977300,Chassé P.,1,0,1,105039334969,actual_frozen_dashboard_ranking
current_published,7183,2190,57821277400,Gabriel Løvlie A.,1,1,1,85144410669,actual_frozen_dashboard_ranking
current_published,7184,2190,57821358700,Telecan M.I.,1,1,0,85135020854,actual_frozen_dashboard_ranking
current_published,7185,2190,57822460900,Fölsch M.,1,1,0,85184208831,actual_frozen_dashboard_ranking
current_published,7186,2190,57825918800,Li N.,1,0,1,85200155070,actual_frozen_dashboard_ranking
current_published,7187,2190,57827520500,Welz R.,1,0,1,85174147319,actual_frozen_dashboard_ranking
current_published,7188,2190,57827739700,Thor N.,1,0,1,105015890074,actual_frozen_dashboard_ranking
current_published,7189,2190,57833773800,Shin Y.,1,1,0,85135551995,actual_frozen_dashboard_ranking
current_published,7190,2190,57834202800,Sotirakopoulos P.,1,0,1,85218291467,actual_frozen_dashboard_ranking
current_published,7191,2190,57835574600,Zhang A.L.,1,0,1,105029175499,actual_frozen_dashboard_ranking
current_published,7192,2190,57835875700,Sun X.,1,0,1,105010585341,actual_frozen_dashboard_ranking
current_published,7193,2190,57837055000,Ratay C.,1,1,0,85135700789,actual_frozen_dashboard_ranking
current_published,7194,2190,57840029600,Zhang Y.,1,0,1,105043939143,actual_frozen_dashboard_ranking
current_published,7195,2190,57843424000,Wagner E.M.,1,0,1,85135957327,actual_frozen_dashboard_ranking
current_published,7196,2190,57844914800,SantaMaria K.,1,1,0,105028557767,actual_frozen_dashboard_ranking
current_published,7197,2190,57845679700,Jia X.,1,0,1,85163856242,actual_frozen_dashboard_ranking
current_published,7198,2190,57845800100,Abdullah T.,1,1,0,85102956801,actual_frozen_dashboard_ranking
current_published,7199,2190,57847100500,Thomas D.M.,1,0,1,85192995332,actual_frozen_dashboard_ranking
current_published,7200,2190,57847764300,Boyd T.L.,1,0,1,105034176568,actual_frozen_dashboard_ranking
current_published,7201,2190,57847857100,Li H.,1,0,1,105010717715,actual_frozen_dashboard_ranking
current_published,7202,2190,57848914300,Ekholm K.,1,1,0,85136121977,actual_frozen_dashboard_ranking
current_published,7203,2190,57851167900,Yang H.J.,1,0,1,85190873609,actual_frozen_dashboard_ranking
current_published,7204,2190,57851472700,Hawks K.,1,1,0,85152255039,actual_frozen_dashboard_ranking
current_published,7205,2190,57856506200,Demirović M.,1,1,0,85136531185,actual_frozen_dashboard_ranking
current_published,7206,2190,57856566100,Ju C.,1,1,0,85189433753,actual_frozen_dashboard_ranking
current_published,7207,2190,57860249400,Fumagalli E.,1,1,0,85121983939,actual_frozen_dashboard_ranking
current_published,7208,2190,57860620700,Kyeong K.,1,0,1,105040935202,actual_frozen_dashboard_ranking
current_published,7209,2190,57860781400,Schmidt C.M.,1,1,1,85136664319,actual_frozen_dashboard_ranking
current_published,7210,2190,57861954300,Gupta P.,1,0,1,85176297138,actual_frozen_dashboard_ranking
current_published,7211,2190,57865983100,Stan A.,1,0,1,85136958459,actual_frozen_dashboard_ranking
current_published,7212,2190,57868575300,Tian G.,1,0,1,85139085257,actual_frozen_dashboard_ranking
current_published,7213,2190,57868990100,Yao M.,1,1,1,85209226533,actual_frozen_dashboard_ranking
current_published,7214,2190,57872341200,Sheng X.,1,1,0,85137176216,actual_frozen_dashboard_ranking
current_published,7215,2190,57874471000,Eßer J.,1,1,0,105010923291,actual_frozen_dashboard_ranking
current_published,7216,2190,57879877000,Korte L.,1,1,0,85137603265,actual_frozen_dashboard_ranking
current_published,7217,2190,57880285700,Song D.,1,0,1,85205878037,actual_frozen_dashboard_ranking
current_published,7218,2190,57883336900,Li Y.,1,1,0,105000556257,actual_frozen_dashboard_ranking
current_published,7219,2190,57884734500,Heusler A.,1,1,0,85168663423,actual_frozen_dashboard_ranking
current_published,7220,2190,57884940100,Hofer K.,1,1,0,85185762530,actual_frozen_dashboard_ranking
current_published,7221,2190,57885450200,Preuss M.,1,0,1,85189667910,actual_frozen_dashboard_ranking
current_published,7222,2190,57891366200,Li S.,1,0,1,105020034107,actual_frozen_dashboard_ranking
current_published,7223,2190,57891715100,Hoogland K.,1,1,0,105034613839,actual_frozen_dashboard_ranking
current_published,7224,2190,57892271800,Hai Z.,1,1,0,85138127882,actual_frozen_dashboard_ranking
current_published,7225,2190,57894716900,Güler S.,1,1,1,105040604191,actual_frozen_dashboard_ranking
current_published,7226,2190,57895366500,Flörchinger D.,1,1,0,105002340749,actual_frozen_dashboard_ranking
current_published,7227,2190,57895471300,Muszyński M.,1,0,1,105030970664,actual_frozen_dashboard_ranking
current_published,7228,2190,57895896000,Carr J.,1,0,1,85159946436,actual_frozen_dashboard_ranking
current_published,7229,2190,57896296900,Barman J.D.,1,0,1,85180193309,actual_frozen_dashboard_ranking
current_published,7230,2190,57897243000,Hutchinson A.,1,1,0,85164317319,actual_frozen_dashboard_ranking
current_published,7231,2190,57897492100,McNealey R.L.,1,0,1,105023988955,actual_frozen_dashboard_ranking
current_published,7232,2190,57897551500,Li B.,1,1,0,85212113682,actual_frozen_dashboard_ranking
current_published,7233,2190,57898009800,Ben Sasson-Gordis A.,1,1,0,85163634081,actual_frozen_dashboard_ranking
current_published,7234,2190,57898908600,Hauptman A.I.,1,1,0,85138454781,actual_frozen_dashboard_ranking
current_published,7235,2190,57899572000,Bjørkheim S.,1,1,0,85142918608,actual_frozen_dashboard_ranking
current_published,7236,2190,57904121900,Tariq S.,1,0,1,85138686700,actual_frozen_dashboard_ranking
current_published,7237,2190,57904288100,Koenig R.,1,1,0,85182629341,actual_frozen_dashboard_ranking
current_published,7238,2190,57904959200,Balezina M.,1,1,1,105031163216,actual_frozen_dashboard_ranking
current_published,7239,2190,57908577600,Xiao J.,1,1,0,85138973084,actual_frozen_dashboard_ranking
current_published,7240,2190,57909084500,Wang C.,1,0,1,85102920764,actual_frozen_dashboard_ranking
current_published,7241,2190,57909833100,Zou S.,1,0,1,85138973084,actual_frozen_dashboard_ranking
current_published,7242,2190,57911689200,Kaaua D.,1,1,0,105002181459,actual_frozen_dashboard_ranking
current_published,7243,2190,57912021700,Wang Y.,1,1,0,85139056396,actual_frozen_dashboard_ranking
current_published,7244,2190,57912637300,Landon L.,1,0,1,85139097542,actual_frozen_dashboard_ranking
current_published,7245,2190,57914202800,Thomas J.P.,1,1,0,105047609821,actual_frozen_dashboard_ranking
current_published,7246,2190,57914929300,Thai M.L.,1,1,0,105029745786,actual_frozen_dashboard_ranking
current_published,7247,2190,57916142500,Aziz N.I.A.,1,1,0,85138620395,actual_frozen_dashboard_ranking
current_published,7248,2190,57918252700,Seungeun Lee C.,1,0,1,85139395489,actual_frozen_dashboard_ranking
current_published,7249,2190,57919110500,Ollroge R.,1,1,0,85139449216,actual_frozen_dashboard_ranking
current_published,7250,2190,57919856600,Hall M.,1,1,0,85146152959,actual_frozen_dashboard_ranking
current_published,7251,2190,57920205800,Zhang M.,1,0,1,85177174857,actual_frozen_dashboard_ranking
current_published,7252,2190,57924813800,Welsh B.,1,1,0,105041674574,actual_frozen_dashboard_ranking
current_published,7253,2190,57925001100,Cho Y.,1,1,0,105032222566,actual_frozen_dashboard_ranking
current_published,7254,2190,57926604600,Tang Y.,1,1,0,105036236780,actual_frozen_dashboard_ranking
current_published,7255,2190,57927947200,Moore M.E.,1,0,1,85139817255,actual_frozen_dashboard_ranking
current_published,7256,2190,57930175800,Philipps G.,1,1,1,85139930352,actual_frozen_dashboard_ranking
current_published,7257,2190,57930242000,Money V.,1,1,1,85146162420,actual_frozen_dashboard_ranking
current_published,7258,2190,57930971200,Harper S.,1,0,1,85160288958,actual_frozen_dashboard_ranking
current_published,7259,2190,57931558200,Otmani I.,1,0,1,85144266639,actual_frozen_dashboard_ranking
current_published,7260,2190,57936258500,Xue S.,1,0,1,105025676142,actual_frozen_dashboard_ranking
current_published,7261,2190,57937775200,Adair J.,1,1,0,86000773623,actual_frozen_dashboard_ranking
current_published,7262,2190,57938008200,Liu G.,1,1,0,85202847143,actual_frozen_dashboard_ranking
current_published,7263,2190,57940652300,Davidson R.,1,0,1,85178369184,actual_frozen_dashboard_ranking
current_published,7264,2190,57942130700,Patel K.,1,0,1,105001014007,actual_frozen_dashboard_ranking
current_published,7265,2190,57943295300,Cardelli A.,1,1,0,85140740474,actual_frozen_dashboard_ranking
current_published,7266,2190,57945021600,Zhou L.,1,1,0,105025952681,actual_frozen_dashboard_ranking
current_published,7267,2190,57949204900,Wilson N.E.,1,1,0,85169622619,actual_frozen_dashboard_ranking
current_published,7268,2190,57949684700,Forke A.,1,1,0,85141967460,actual_frozen_dashboard_ranking
current_published,7269,2190,57950313100,Öztürk S.,1,1,0,85210586425,actual_frozen_dashboard_ranking
current_published,7270,2190,57950595700,Fuerte-Celis M.d.P.,1,1,0,85186582611,actual_frozen_dashboard_ranking
current_published,7271,2190,57950945300,Bernaerts K.,1,1,1,105039303335,actual_frozen_dashboard_ranking
current_published,7272,2190,57951245100,Stocker S.,1,1,0,105017678126,actual_frozen_dashboard_ranking
current_published,7273,2190,57952240700,Çakin B.,1,0,1,105029224931,actual_frozen_dashboard_ranking
current_published,7274,2190,57955276300,Chen Z.,1,1,0,85201965456,actual_frozen_dashboard_ranking
current_published,7275,2190,57955364300,Zheng G.,1,0,1,85204870231,actual_frozen_dashboard_ranking
current_published,7276,2190,57955743100,Østergaard-Nielsen M.R.,1,1,1,105001800506,actual_frozen_dashboard_ranking
current_published,7277,2190,57956040500,Li W.,1,1,0,85204870231,actual_frozen_dashboard_ranking
current_published,7278,2190,57956529200,Wang C.,1,1,1,105001364606,actual_frozen_dashboard_ranking
current_published,7279,2190,57956546000,Yang G.,1,1,0,105002150736,actual_frozen_dashboard_ranking
current_published,7280,2190,57956919000,Ventura I.M.,1,0,1,105027959279,actual_frozen_dashboard_ranking
current_published,7281,2190,57966248900,Clark S.,1,1,0,105000899871,actual_frozen_dashboard_ranking
current_published,7282,2190,57966888500,Esposito G.,1,0,1,85175019217,actual_frozen_dashboard_ranking
current_published,7283,2190,57968422300,Case C.,1,1,0,85106953302,actual_frozen_dashboard_ranking
current_published,7284,2190,57969051300,Kajaria S.,1,1,0,85142163686,actual_frozen_dashboard_ranking
current_published,7285,2190,57970221800,Sharma S.,1,0,1,85142163686,actual_frozen_dashboard_ranking
current_published,7286,2190,57972097400,Prochaska S.,1,0,1,105044732211,actual_frozen_dashboard_ranking
current_published,7287,2190,57973351600,Aspide A.,1,1,0,105007037068,actual_frozen_dashboard_ranking
current_published,7288,2190,57979378900,Platzman P.B.,1,1,1,105004003981,actual_frozen_dashboard_ranking
current_published,7289,2190,57981764900,Gao S.,1,1,0,85142654046,actual_frozen_dashboard_ranking
current_published,7290,2190,57984454500,Ji J.,1,1,0,85142840859,actual_frozen_dashboard_ranking
current_published,7291,2190,57985281900,Shang P.,1,0,1,105008544976,actual_frozen_dashboard_ranking
current_published,7292,2190,57986548100,Galdikiene L.,1,0,1,105045762586,actual_frozen_dashboard_ranking
current_published,7293,2190,57987149700,Belguise M.,1,1,0,85219058083,actual_frozen_dashboard_ranking
current_published,7294,2190,57989729300,Wei Y.,1,0,1,85143148699,actual_frozen_dashboard_ranking
current_published,7295,2190,57991104400,Liu R.,1,1,0,85190104722,actual_frozen_dashboard_ranking
current_published,7296,2190,57994801600,Utzinger C.,1,1,0,105014436444,actual_frozen_dashboard_ranking
current_published,7297,2190,57998518500,Frese J.,1,0,1,105018018259,actual_frozen_dashboard_ranking
current_published,7298,2190,57999993500,Mcgraw J.,1,0,1,85143712827,actual_frozen_dashboard_ranking
current_published,7299,2190,58000309000,Wunderlich P.,1,1,0,85143686046,actual_frozen_dashboard_ranking
current_published,7300,2190,58000389400,Chang C.Y.,1,0,1,105006508993,actual_frozen_dashboard_ranking
current_published,7301,2190,58001132300,Duan W.,1,1,0,85209388004,actual_frozen_dashboard_ranking
current_published,7302,2190,58003452400,Kühn J.,1,1,0,85206806529,actual_frozen_dashboard_ranking
current_published,7303,2190,58003480500,Kovács R.,1,1,0,105008804549,actual_frozen_dashboard_ranking
current_published,7304,2190,58009978700,Baker M.,1,0,1,85143980366,actual_frozen_dashboard_ranking
current_published,7305,2190,58017658500,Tang R.,1,1,0,85217191578,actual_frozen_dashboard_ranking
current_published,7306,2190,58018241900,Olvermann M.,1,1,0,85183969982,actual_frozen_dashboard_ranking
current_published,7307,2190,58018944200,Snow D.,1,1,0,85189069841,actual_frozen_dashboard_ranking
current_published,7308,2190,58019683200,Zhai H.,1,0,1,105023068855,actual_frozen_dashboard_ranking
current_published,7309,2190,58020949800,Wardhani I.S.,1,0,1,105008650143,actual_frozen_dashboard_ranking
current_published,7310,2190,58021210500,Thomas A.,1,1,0,85153476930,actual_frozen_dashboard_ranking
current_published,7311,2190,58021865800,Templeton D.,1,1,1,105016856427,actual_frozen_dashboard_ranking
current_published,7312,2190,58022077400,Lee S.,1,1,1,85180745081,actual_frozen_dashboard_ranking
current_published,7313,2190,58023361300,Bowen T.,1,1,0,85135858880,actual_frozen_dashboard_ranking
current_published,7314,2190,58026012300,Ramos V.J.,1,1,0,105015194773,actual_frozen_dashboard_ranking
current_published,7315,2190,58029729600,Voronin Y.,1,1,1,105015191644,actual_frozen_dashboard_ranking
current_published,7316,2190,58029984600,Mazzucchelli O.,1,1,0,105027704556,actual_frozen_dashboard_ranking
current_published,7317,2190,58030662700,Skinner I.W.,1,1,0,105009490011,actual_frozen_dashboard_ranking
current_published,7318,2190,58032168500,Camargo J.,1,0,1,85145199719,actual_frozen_dashboard_ranking
current_published,7319,2190,58032449200,Merrolla J.,1,1,0,85144850871,actual_frozen_dashboard_ranking
current_published,7320,2190,58034074000,Robertson C.,1,0,1,85188551584,actual_frozen_dashboard_ranking
current_published,7321,2190,58036999300,Guenther L.,1,1,0,85145200849,actual_frozen_dashboard_ranking
current_published,7322,2190,58038091400,Jorgensen S.,1,0,1,85191099827,actual_frozen_dashboard_ranking
current_published,7323,2190,58040381000,Rettig L.,1,1,0,85164024846,actual_frozen_dashboard_ranking
current_published,7324,2190,58041488400,Erenel A.,1,0,1,85145505915,actual_frozen_dashboard_ranking
current_published,7325,2190,58043876500,Guldemond P.C.,1,0,1,105025552547,actual_frozen_dashboard_ranking
current_published,7326,2190,58044370700,Vargiu C.,1,1,0,105021306101,actual_frozen_dashboard_ranking
current_published,7327,2190,58046703400,Coma A.,1,1,0,85192536702,actual_frozen_dashboard_ranking
current_published,7328,2190,58059605400,Cheng-Matsuno V.,1,1,0,85179334653,actual_frozen_dashboard_ranking
current_published,7329,2190,58059901700,Cvetkovic A.,1,1,0,85194493858,actual_frozen_dashboard_ranking
current_published,7330,2190,58059906300,Schmodde L.,1,1,0,85146067847,actual_frozen_dashboard_ranking
current_published,7331,2190,58065804900,Wegschaider K.,1,1,1,105013209673,actual_frozen_dashboard_ranking
current_published,7332,2190,58066106500,Guo D.,1,1,0,105022779897,actual_frozen_dashboard_ranking
current_published,7333,2190,58069423200,Charm T.,1,1,0,85206671323,actual_frozen_dashboard_ranking
current_published,7334,2190,58071323000,Wijaya C.N.,1,1,0,85146522826,actual_frozen_dashboard_ranking
current_published,7335,2190,58072294200,Zhang J.,1,0,1,85193775433,actual_frozen_dashboard_ranking
current_published,7336,2190,58072964300,Goldstein J.A.,1,1,0,85185948624,actual_frozen_dashboard_ranking
current_published,7337,2190,58074230100,Apers S.,1,1,0,105017959757,actual_frozen_dashboard_ranking
current_published,7338,2190,58075153000,Pasin G.L.,1,1,0,105040981743,actual_frozen_dashboard_ranking
current_published,7339,2190,58076311800,Chen C.,1,1,0,105029773920,actual_frozen_dashboard_ranking
current_published,7340,2190,58077144800,Atawodi O.,1,0,1,85146803918,actual_frozen_dashboard_ranking
current_published,7341,2190,58077428600,Wu S.Q.,1,0,1,85146810429,actual_frozen_dashboard_ranking
current_published,7342,2190,58079111400,Stöhr V.,1,0,1,85216843038,actual_frozen_dashboard_ranking
current_published,7343,2190,58079238800,Yang P.,1,1,0,105004857580,actual_frozen_dashboard_ranking
current_published,7344,2190,58080301800,Lee J.,1,1,0,85177568334,actual_frozen_dashboard_ranking
current_published,7345,2190,58081466200,Laflamme L.,1,0,1,85192182755,actual_frozen_dashboard_ranking
current_published,7346,2190,58081958300,Su Y.,1,0,1,85189650974,actual_frozen_dashboard_ranking
current_published,7347,2190,58081988700,Kim S.K.,1,1,0,85147008573,actual_frozen_dashboard_ranking
current_published,7348,2190,58082274100,Perkins S.,1,0,1,85146975274,actual_frozen_dashboard_ranking
current_published,7349,2190,58083588100,Huynh T.,1,1,0,85181045845,actual_frozen_dashboard_ranking
current_published,7350,2190,58083740600,Fried M.,1,1,0,85147115973,actual_frozen_dashboard_ranking
current_published,7351,2190,58084079200,Déry A.,1,1,0,105043313228,actual_frozen_dashboard_ranking
current_published,7352,2190,58085499700,Grünzner M.,1,1,0,105005171818,actual_frozen_dashboard_ranking
current_published,7353,2190,58092986900,Pijlman V.,1,1,1,105037072939,actual_frozen_dashboard_ranking
current_published,7354,2190,58093195500,Lam J.Y.,1,0,1,105007630445,actual_frozen_dashboard_ranking
current_published,7355,2190,58093323700,Olvera J.G.,1,0,1,85197309686,actual_frozen_dashboard_ranking
current_published,7356,2190,58094171700,Sui Y.,1,1,0,105038713927,actual_frozen_dashboard_ranking
current_published,7357,2190,58096291200,Vincent T.,1,0,1,85147657747,actual_frozen_dashboard_ranking
current_published,7358,2190,58098705400,Gonçalves C.P.,1,0,1,85216074817,actual_frozen_dashboard_ranking
current_published,7359,2190,58101045200,Do H.L.,1,1,0,105013837407,actual_frozen_dashboard_ranking
current_published,7360,2190,58103939600,Meschino K.J.,1,1,0,85209585301,actual_frozen_dashboard_ranking
current_published,7361,2190,58104516900,Chan E.K.F.,1,0,1,105048151590,actual_frozen_dashboard_ranking
current_published,7362,2190,58107671700,Ansari K.,1,1,0,105047913638,actual_frozen_dashboard_ranking
current_published,7363,2190,58107961400,Nichols B.J.,1,1,1,85148380190,actual_frozen_dashboard_ranking
current_published,7364,2190,58109885700,Nwadike D.,1,0,1,85148476743,actual_frozen_dashboard_ranking
current_published,7365,2190,58109922900,Mehić-Parker J.,1,0,1,85148413392,actual_frozen_dashboard_ranking
current_published,7366,2190,58110654500,Kang S.,1,1,0,105040917988,actual_frozen_dashboard_ranking
current_published,7367,2190,58110700400,Walczok M.,1,0,1,85204431970,actual_frozen_dashboard_ranking
current_published,7368,2190,58110846700,Marolla F.,1,0,1,105026784130,actual_frozen_dashboard_ranking
current_published,7369,2190,58112115500,He S.,1,1,1,85148613984,actual_frozen_dashboard_ranking
current_published,7370,2190,58112533500,Chen Y.,1,0,1,105035077435,actual_frozen_dashboard_ranking
current_published,7371,2190,58114341200,Henkel T.,1,1,0,105016381894,actual_frozen_dashboard_ranking
current_published,7372,2190,58125902500,Chen S.,1,0,1,85149330476,actual_frozen_dashboard_ranking
current_published,7373,2190,58126659700,Nuri A.,1,0,1,85149321800,actual_frozen_dashboard_ranking
current_published,7374,2190,58127148800,Bee A.W.T.,1,0,1,85168797345,actual_frozen_dashboard_ranking
current_published,7375,2190,58130552700,Sirlin N.,1,1,0,85130585909,actual_frozen_dashboard_ranking
current_published,7376,2190,58130988400,Thäsler-Kordonouri S.,1,1,0,85204450345,actual_frozen_dashboard_ranking
current_published,7377,2190,58135625400,Bjørnset M.,1,0,1,85149806184,actual_frozen_dashboard_ranking
current_published,7378,2190,58135742300,Chen Q.,1,0,1,105005796131,actual_frozen_dashboard_ranking
current_published,7379,2190,58139987300,Wang Y.,1,1,0,105022715654,actual_frozen_dashboard_ranking
current_published,7380,2190,58140647000,Bai N.,1,1,0,105024099182,actual_frozen_dashboard_ranking
current_published,7381,2190,58142664800,Breaugh J.,1,1,0,85127986555,actual_frozen_dashboard_ranking
current_published,7382,2190,58142903300,Kasper M.,1,1,0,84924089831,actual_frozen_dashboard_ranking
current_published,7383,2190,58143405000,Lui E.,1,0,1,85150171480,actual_frozen_dashboard_ranking
current_published,7384,2190,58144873000,Wang G.Y.,1,1,0,85115770181,actual_frozen_dashboard_ranking
current_published,7385,2190,58149502800,Freitag J.,1,1,0,85150526821,actual_frozen_dashboard_ranking
current_published,7386,2190,58150021100,Oertel J.,1,0,1,85150530880,actual_frozen_dashboard_ranking
current_published,7387,2190,58150103600,Burckley J.,1,0,1,105033505688,actual_frozen_dashboard_ranking
current_published,7388,2190,58155253100,Sun K.,1,1,0,85160564112,actual_frozen_dashboard_ranking
current_published,7389,2190,58156615300,Zárate M.G.,1,1,1,105016575216,actual_frozen_dashboard_ranking
current_published,7390,2190,58157385800,Risse T.,1,1,0,105034804545,actual_frozen_dashboard_ranking
current_published,7391,2190,58161524800,Keeling S.,1,1,1,85167424878,actual_frozen_dashboard_ranking
current_published,7392,2190,58169347600,Terzo M.,1,1,0,85188731129,actual_frozen_dashboard_ranking
current_published,7393,2190,58169483400,Mathisen R.B.,1,1,1,105048795318,actual_frozen_dashboard_ranking
current_published,7394,2190,58176022000,Zammit T.,1,1,0,85195659580,actual_frozen_dashboard_ranking
current_published,7395,2190,58176791800,Passlack N.,1,1,0,85210572395,actual_frozen_dashboard_ranking
current_published,7396,2190,58179411700,Ma X.,1,0,1,85152244239,actual_frozen_dashboard_ranking
current_published,7397,2190,58179495100,Zion J.,1,0,1,85152255039,actual_frozen_dashboard_ranking
current_published,7398,2190,58181677100,Mahoney C.,1,0,1,85152388888,actual_frozen_dashboard_ranking
current_published,7399,2190,58183241400,Li H.,1,0,1,85152404385,actual_frozen_dashboard_ranking
current_published,7400,2190,58183477600,Costa Barros L.,1,0,1,85131506855,actual_frozen_dashboard_ranking
current_published,7401,2190,58183943200,Chang S.E.,1,1,0,105008219912,actual_frozen_dashboard_ranking
current_published,7402,2190,58184196800,Hoellerbauer S.,1,1,1,85152572821,actual_frozen_dashboard_ranking
current_published,7403,2190,58189677600,Lancee B.,1,1,0,105037094331,actual_frozen_dashboard_ranking
current_published,7404,2190,58189792200,Jikiun S.P.,1,1,0,85152956814,actual_frozen_dashboard_ranking
current_published,7405,2190,58195132400,Xu Y.,1,1,0,85190408839,actual_frozen_dashboard_ranking
current_published,7406,2190,58195294800,Love T.,1,1,0,105025413428,actual_frozen_dashboard_ranking
current_published,7407,2190,58195319400,Blyler J.,1,1,0,105040087268,actual_frozen_dashboard_ranking
current_published,7408,2190,58197369000,Saldivia Gonzatti D.,1,1,0,105038172064,actual_frozen_dashboard_ranking
current_published,7409,2190,58198882200,Matthijsse S.R.,1,1,0,85218902031,actual_frozen_dashboard_ranking
current_published,7410,2190,58203518200,Li H.,1,0,1,85153952957,actual_frozen_dashboard_ranking
current_published,7411,2190,58209438800,Mayer B.,1,1,0,85154575564,actual_frozen_dashboard_ranking
current_published,7412,2190,58209812500,Allen M.,1,1,0,105002267089,actual_frozen_dashboard_ranking
current_published,7413,2190,58210101900,Mitkov Z.,1,1,0,105002967180,actual_frozen_dashboard_ranking
current_published,7414,2190,58221250200,Palomo Lario C.,1,1,0,105029943143,actual_frozen_dashboard_ranking
current_published,7415,2190,58221580500,Baricovich A.M.,1,1,1,85196507865,actual_frozen_dashboard_ranking
current_published,7416,2190,58223028300,Flores M.,1,0,1,85156261644,actual_frozen_dashboard_ranking
current_published,7417,2190,58236413000,Morgenstern S.,1,1,1,85216251363,actual_frozen_dashboard_ranking
current_published,7418,2190,58237138600,Kim E.,1,1,0,85158154615,actual_frozen_dashboard_ranking
current_published,7419,2190,58238109600,Hirose K.,1,1,0,85186540861,actual_frozen_dashboard_ranking
current_published,7420,2190,58241794500,Zhu Y.,1,1,0,85189945910,actual_frozen_dashboard_ranking
current_published,7421,2190,58242402800,Westney Z.V.,1,1,0,85158874278,actual_frozen_dashboard_ranking
current_published,7422,2190,58242644100,Platts J.,1,1,0,85158879102,actual_frozen_dashboard_ranking
current_published,7423,2190,58242937700,Shu Z.,1,0,1,85158892658,actual_frozen_dashboard_ranking
current_published,7424,2190,58243591500,Hope K.,1,0,1,85175716760,actual_frozen_dashboard_ranking
current_published,7425,2190,58245419000,Williams A.,1,0,1,105001066656,actual_frozen_dashboard_ranking
current_published,7426,2190,58247289900,Wield T.,1,0,1,85159172944,actual_frozen_dashboard_ranking
current_published,7427,2190,58248819400,Worsdale A.,1,1,0,85164842899,actual_frozen_dashboard_ranking
current_published,7428,2190,58249094400,Goldberg L.A.,1,1,0,105045223584,actual_frozen_dashboard_ranking
current_published,7429,2190,58258902200,Kwak D.,1,0,1,85188749559,actual_frozen_dashboard_ranking
current_published,7430,2190,58265512000,McCammon S.,1,1,0,85159772013,actual_frozen_dashboard_ranking
current_published,7431,2190,58276788300,Ali H.,1,1,0,105040963706,actual_frozen_dashboard_ranking
current_published,7432,2190,58280492200,Haas V.I.,1,1,0,85159817834,actual_frozen_dashboard_ranking
current_published,7433,2190,58284479300,Erlbruch F.,1,0,1,85159949655,actual_frozen_dashboard_ranking
current_published,7434,2190,58289126700,Dominioni G.,1,1,0,105047006457,actual_frozen_dashboard_ranking
current_published,7435,2190,58290947800,Ivic S.,1,0,1,84877691576,actual_frozen_dashboard_ranking
current_published,7436,2190,58292408900,Ahn C.,1,0,1,105019070377,actual_frozen_dashboard_ranking
current_published,7437,2190,58293746700,Ozaeta L.F.N.,1,0,1,85134855121,actual_frozen_dashboard_ranking
current_published,7438,2190,58293869900,Sestini E.,1,1,0,85217159689,actual_frozen_dashboard_ranking
current_published,7439,2190,58294186600,van Luttervelt M.P.,1,1,0,85192953389,actual_frozen_dashboard_ranking
current_published,7440,2190,58295081900,Griffiths J.D.,1,1,0,85189507592,actual_frozen_dashboard_ranking
current_published,7441,2190,58297546300,Person A.I.,1,1,0,105016113585,actual_frozen_dashboard_ranking
current_published,7442,2190,58297959400,Parvanova I.,1,1,0,85209767804,actual_frozen_dashboard_ranking
current_published,7443,2190,58303531400,Baghumyan A.,1,1,0,105043197085,actual_frozen_dashboard_ranking
current_published,7444,2190,58304909300,Barthel A.D.T.,1,1,0,85180731072,actual_frozen_dashboard_ranking
current_published,7445,2190,58306345800,Bjornlund T.,1,1,0,85161296884,actual_frozen_dashboard_ranking
current_published,7446,2190,58307537800,Onder I.B.,1,1,0,105020595804,actual_frozen_dashboard_ranking
current_published,7447,2190,58308627900,Kuhlemann J.,1,0,1,105029943143,actual_frozen_dashboard_ranking
current_published,7448,2190,58311676300,Xue L.L.,1,0,1,85161655914,actual_frozen_dashboard_ranking
current_published,7449,2190,58314191000,Mortenson C.,1,1,0,105030663299,actual_frozen_dashboard_ranking
current_published,7450,2190,58314593600,Bajka S.M.,1,1,0,105026027398,actual_frozen_dashboard_ranking
current_published,7451,2190,58316833700,Albarello A.,1,0,1,105042482110,actual_frozen_dashboard_ranking
current_published,7452,2190,58317430000,Dias N.,1,1,0,85127735283,actual_frozen_dashboard_ranking
current_published,7453,2190,58318395800,Maara J.,1,1,0,105022837511,actual_frozen_dashboard_ranking
current_published,7454,2190,58318706200,Arya P.,1,1,0,85162196114,actual_frozen_dashboard_ranking
current_published,7455,2190,58320856700,Heller B.H.,1,1,0,105046079026,actual_frozen_dashboard_ranking
current_published,7456,2190,58335918400,Awuni E.,1,1,0,105040035709,actual_frozen_dashboard_ranking
current_published,7457,2190,58337074800,McFall D.,1,0,1,85162677133,actual_frozen_dashboard_ranking
current_published,7458,2190,58337234500,Donnelly M.J.,1,1,0,85096311870,actual_frozen_dashboard_ranking
current_published,7459,2190,58343582000,Steadman S.,1,1,0,105024846075,actual_frozen_dashboard_ranking
