authid,name,current_all_count,current_all_rank,current_all_position,current_us_count,current_us_rank,current_us_position,current_pool_count,current_pool_rank,current_pool_position,current_unclear,current_unreviewed,current_us_upper,full_all_count,full_all_rank,full_all_position,full_us_count,full_us_rank,full_us_position,full_pool_count,full_pool_rank,full_pool_position,full_unclear,full_unreviewed,full_us_upper,narrow_all_count,narrow_all_rank,narrow_all_position,narrow_us_count,narrow_us_rank,narrow_us_position,narrow_pool_count,narrow_pool_rank,narrow_pool_position,narrow_unclear,narrow_unreviewed,narrow_us_upper
6506266920,Sade O.,0,,,,,,,,,,,,1,2703,2743,0,510,2929,,,,0,1,1,1,2652,2691,0,506,2873,,,,0,1,1
6506273541,Bruzzese J.M.,0,,,,,,,,,,,,1,2703,2744,0,510,2930,,,,0,1,1,1,2652,2692,0,506,2874,,,,0,1,1
6506305282,Ortner C.N.M.,0,,,,,,,,,,,,1,2703,2745,0,510,2931,,,,0,1,1,1,2652,2693,0,506,2875,,,,0,1,1
6506309293,Ruva C.,0,,,,,,,,,,,,1,2703,2746,0,510,2932,,,,0,1,1,1,2652,2694,0,506,2876,,,,0,1,1
6506310989,Collins C.,1,2190,2217,,,,,,,,,,1,2703,2747,0,510,2933,,,,0,1,1,1,2652,2695,0,506,2877,,,,0,1,1
6506373454,Buijzen M.,0,,,,,,,,,,,,2,1170,1180,0,510,1458,,,,0,2,2,2,1164,1174,0,506,1448,,,,0,2,2
6506375580,Vringer K.,1,2190,2218,,,,,,,,,,1,2703,2748,0,510,2934,,,,0,1,1,1,2652,2696,0,506,2878,,,,0,1,1
6506385442,Vavreck L.,1,2190,2219,,,,,,,,,,1,2703,2749,0,510,2935,,,,0,1,1,1,2652,2697,0,506,2879,,,,0,1,1
6506393509,Dégremont L.,0,,,,,,,,,,,,1,2703,2750,0,510,2936,,,,0,1,1,1,2652,2698,0,506,2880,,,,0,1,1
6506394349,Segrist D.J.,0,,,,,,,,,,,,1,2703,2751,0,510,2937,,,,0,1,1,1,2652,2699,0,506,2881,,,,0,1,1
6506412868,Bartholomae S.,0,,,,,,,,,,,,1,2703,2752,0,510,2938,,,,0,1,1,1,2652,2700,0,506,2882,,,,0,1,1
6506424926,Sánchez-Ferrer L.,1,2190,2220,,,,,,,,,,1,2703,2753,0,510,2939,,,,0,1,1,1,2652,2701,0,506,2883,,,,0,1,1
6506426641,Yackee S.W.,2,984,991,,,,,,,,,,3,604,605,0,510,942,,,,0,3,3,3,599,600,0,506,933,,,,0,3,3
6506462990,Knobe J.,0,,,,,,,,,,,,1,2703,2754,0,510,2940,,,,0,1,1,0,,,0,,,,,,0,0,0
6506502222,Ditman T.,0,,,,,,,,,,,,1,2703,2755,0,510,2941,,,,0,1,1,1,2652,2702,0,506,2884,,,,0,1,1
6506514689,Togeby L.,1,2190,2221,,,,,,,,,,1,2703,2756,0,510,2942,,,,0,1,1,1,2652,2703,0,506,2885,,,,0,1,1
6506520658,Geistfeld L.,0,,,,,,,,,,,,1,2703,2757,0,510,2943,,,,0,1,1,1,2652,2704,0,506,2886,,,,0,1,1
6506538663,Ferree K.E.,5,166,167,,,,,,,,,,5,195,195,0,510,592,,,,0,5,5,5,195,195,0,506,588,,,,0,5,5
6506544165,Gwebu K.L.,0,,,,,,,,,,,,1,2703,2758,0,510,2944,,,,0,1,1,1,2652,2705,0,506,2887,,,,0,1,1
6506544927,Otondo R.F.,1,2190,2222,,,,,,,,,,1,2703,2759,0,510,2945,,,,0,1,1,1,2652,2706,0,506,2888,,,,0,1,1
6506556076,Blaydes L.,1,2190,2223,,,,,,,,,,1,2703,2760,0,510,2946,,,,0,1,1,1,2652,2707,0,506,2889,,,,0,1,1
6506566027,Wielhouwer J.L.,1,2190,2224,,,,,,,,,,1,2703,2761,0,510,2947,,,,0,1,1,1,2652,2708,0,506,2890,,,,0,1,1
6506575232,Wyble B.,0,,,,,,,,,,,,1,2703,2762,0,510,2948,,,,0,1,1,0,,,0,,,,,,0,0,0
6506680755,Ballart X.,2,984,992,,,,,,,,,,2,1170,1181,0,510,1459,,,,0,2,2,2,1164,1175,0,506,1449,,,,0,2,2
6506686976,Suffredini E.,0,,,,,,,,,,,,1,2703,2763,0,510,2949,,,,0,1,1,1,2652,2709,0,506,2891,,,,0,1,1
6506688421,Hiscox M.J.,1,2190,2225,,,,,,,,,,1,2703,2764,0,510,2950,,,,0,1,1,1,2652,2710,0,506,2892,,,,0,1,1
6506718378,Midtbø T.,3,513,514,,,,,,,,,,3,604,606,0,510,943,,,,0,3,3,3,599,601,0,506,934,,,,0,3,3
6506723970,Varakin D.,0,,,,,,,,,,,,1,2703,2765,0,510,2951,,,,0,1,1,1,2652,2711,0,506,2893,,,,0,1,1
6506786136,Helmig B.,1,2190,2226,,,,,,,,,,1,2703,2766,0,510,2952,,,,0,1,1,1,2652,2712,0,506,2894,,,,0,1,1
6506789846,Djupe P.A.,5,166,168,,,,,,,,,,6,115,116,1,151,165,,,,0,5,6,6,115,116,1,151,165,,,,0,5,6
6506793350,Van Aelst P.,3,513,515,,,,,,,,,,3,604,607,0,510,944,,,,0,3,3,3,599,602,0,506,935,,,,0,3,3
6506805639,Muratbekova-Touron M.,1,2190,2227,,,,,,,,,,1,2703,2767,0,510,2953,,,,0,1,1,1,2652,2713,0,506,2895,,,,0,1,1
6506813830,Zohlnhöfer R.,1,2190,2228,,,,,,,,,,1,2703,2768,0,510,2954,,,,0,1,1,1,2652,2714,0,506,2896,,,,0,1,1
6506859557,Rovira T.,1,2190,2229,,,,,,,,,,1,2703,2769,0,510,2955,,,,0,1,1,1,2652,2715,0,506,2897,,,,0,1,1
6506865108,Van Bavel R.,0,,,,,,,,,,,,1,2703,2770,0,510,2956,,,,0,1,1,1,2652,2716,0,506,2898,,,,0,1,1
6506917465,Soberman D.,0,,,,,,,,,,,,1,2703,2771,1,151,324,,,,0,0,1,1,2652,2717,1,151,324,,,,0,0,1
6506938260,Armingeon K.,3,513,516,,,,,,,,,,3,604,608,0,510,945,,,,0,3,3,3,599,603,0,506,936,,,,0,3,3
6507030977,Bettinger E.P.,0,,,,,,,,,,,,1,2703,2772,0,510,2957,,,,0,1,1,1,2652,2718,0,506,2899,,,,0,1,1
6507039971,Hönnige C.,1,2190,2230,,,,,,,,,,1,2703,2773,0,510,2958,,,,0,1,1,1,2652,2719,0,506,2900,,,,0,1,1
6507043128,McCright A.M.,3,513,517,,,,,,,,,,3,604,609,0,510,946,,,,1,2,3,3,599,604,0,506,937,,,,1,2,3
6507055185,Settles I.H.,0,,,,,,,,,,,,1,2703,2774,0,510,2959,,,,0,1,1,1,2652,2720,0,506,2901,,,,0,1,1
6507078540,Milhausen R.,0,,,,,,,,,,,,1,2703,2775,0,510,2960,,,,0,1,1,1,2652,2721,0,506,2902,,,,0,1,1
6507081724,Jerit J.,2,984,993,,,,,,,,,,2,1170,1182,0,510,1460,,,,0,2,2,2,1164,1176,0,506,1450,,,,0,2,2
6507091201,Persuh M.,0,,,,,,,,,,,,1,2703,2776,0,510,2961,,,,0,1,1,0,,,0,,,,,,0,0,0
6507099680,Inzlicht M.,0,,,,,,,,,,,,1,2703,2777,0,510,2962,,,,0,1,1,0,,,0,,,,,,0,0,0
6507100917,Magenheim E.B.,1,2190,2231,,,,,,,,,,1,2703,2778,0,510,2963,,,,0,1,1,1,2652,2722,0,506,2903,,,,0,1,1
6507104295,Meinke S.R.,1,2190,2232,,,,,,,,,,1,2703,2779,0,510,2964,,,,0,1,1,1,2652,2723,0,506,2904,,,,0,1,1
6507129282,Meyer-Sahling J.H.,2,984,994,,,,,,,,,,2,1170,1183,0,510,1461,,,,0,2,2,2,1164,1177,0,506,1451,,,,0,2,2
6507131911,Eppink F.V.,0,,,,,,,,,,,,1,2703,2780,0,510,2965,,,,0,1,1,0,,,0,,,,,,0,0,0
6507143434,Bloemraad I.,2,984,995,,,,,,,,,,3,604,610,0,510,947,,,,0,3,3,3,599,605,0,506,938,,,,0,3,3
6507148162,Cinner J.E.,1,2190,2233,,,,,,,,,,1,2703,2781,0,510,2966,,,,0,1,1,1,2652,2724,0,506,2905,,,,0,1,1
6507171636,Vallée-Tourangeau G.,0,,,,,,,,,,,,1,2703,2782,0,510,2967,,,,0,1,1,0,,,0,,,,,,0,0,0
6507172151,Nerini A.,1,2190,2234,,,,,,,,,,1,2703,2783,0,510,2968,,,,0,1,1,1,2652,2725,0,506,2906,,,,0,1,1
6507200086,Shipworth D.,3,513,518,,,,,,,,,,3,604,611,0,510,948,,,,0,3,3,3,599,606,0,506,939,,,,0,3,3
6507218210,Vranken L.,0,,,,,,,,,,,,1,2703,2784,0,510,2969,,,,0,1,1,1,2652,2726,0,506,2907,,,,0,1,1
6507236920,Leiserowitz A.,3,513,519,,,,,,,,,,4,340,340,0,510,714,,,,0,4,4,4,340,340,0,506,710,,,,0,4,4
6507245660,Kmec J.A.,3,513,520,,,,,,,,,,3,604,612,1,151,206,,,,0,2,3,3,599,607,1,151,206,,,,0,2,3
6507246484,Luna-Reyes L.F.,1,2190,2235,,,,,,,,,,1,2703,2785,0,510,2970,,,,0,1,1,1,2652,2727,0,506,2908,,,,0,1,1
6507259939,Albornoz F.,1,2190,2236,,,,,,,,,,1,2703,2786,0,510,2971,,,,0,1,1,1,2652,2728,0,506,2909,,,,0,1,1
6507267802,Rettinger D.,0,,,,,,,,,,,,1,2703,2787,0,510,2972,,,,0,1,1,1,2652,2729,0,506,2910,,,,0,1,1
6507270952,Jamil I.,2,984,996,,,,,,,,,,2,1170,1184,0,510,1462,,,,0,2,2,2,1164,1178,0,506,1452,,,,0,2,2
6507290704,Stoebenau K.,1,2190,2237,,,,,,,,,,1,2703,2788,0,510,2973,,,,0,1,1,1,2652,2730,0,506,2911,,,,0,1,1
6507304363,Basedau M.,1,2190,2238,,,,,,,,,,1,2703,2789,0,510,2974,,,,0,1,1,1,2652,2731,0,506,2912,,,,0,1,1
6507306187,Torres-Ruiz F.J.,0,,,,,,,,,,,,1,2703,2790,0,510,2975,,,,0,1,1,0,,,0,,,,,,0,0,0
6507348904,Lothridge K.,0,,,,,,,,,,,,1,2703,2791,0,510,2976,,,,0,1,1,1,2652,2732,0,506,2913,,,,0,1,1
6507358541,Rhodebeck L.,0,,,,,,,,,,,,1,2703,2792,0,510,2977,,,,0,1,1,1,2652,2733,0,506,2914,,,,0,1,1
6507375556,Christopher Cohrs J.,0,,,,,,,,,,,,2,1170,1185,0,510,1463,,,,0,2,2,2,1164,1179,0,506,1453,,,,0,2,2
6507399574,Mikels J.A.,0,,,,,,,,,,,,1,2703,2793,0,510,2978,,,,1,0,1,1,2652,2734,0,506,2915,,,,1,0,1
6507446350,Kaplanoglou G.,0,,,,,,,,,,,,1,2703,2794,0,510,2979,,,,0,1,1,1,2652,2735,0,506,2916,,,,0,1,1
6507462031,Deckman M.,1,2190,2239,,,,,,,,,,1,2703,2795,0,510,2980,,,,0,1,1,1,2652,2736,0,506,2917,,,,0,1,1
6507474146,Guisinger A.,3,513,521,,,,,,,,,,3,604,613,1,151,207,,,,0,2,3,3,599,608,1,151,207,,,,0,2,3
6507482369,Ossokina I.V.,0,,,,,,,,,,,,1,2703,2796,0,510,2981,,,,0,1,1,1,2652,2737,0,506,2918,,,,0,1,1
6507490068,Schleiter P.,2,984,997,,,,,,,,,,2,1170,1186,0,510,1464,,,,0,2,2,2,1164,1180,0,506,1454,,,,0,2,2
6507490629,Baguley T.,1,2190,2240,,,,,,,,,,1,2703,2797,0,510,2982,,,,0,1,1,1,2652,2738,0,506,2919,,,,0,1,1
6507519353,Scheiter K.,0,,,,,,,,,,,,1,2703,2798,0,510,2983,,,,0,1,1,0,,,0,,,,,,0,0,0
6507527295,Capezza N.M.,0,,,,,,,,,,,,1,2703,2799,0,510,2984,,,,0,1,1,1,2652,2739,0,506,2920,,,,0,1,1
6507541203,Graeff P.,3,513,522,,,,,,,,,,3,604,614,0,510,949,,,,0,3,3,3,599,609,0,506,940,,,,0,3,3
6507544050,Kahlbaugh P.,0,,,,,,,,,,,,1,2703,2800,0,510,2985,,,,0,1,1,1,2652,2740,0,506,2921,,,,0,1,1
6507565235,Kinne B.J.,1,2190,2241,,,,,,,,,,2,1170,1187,0,510,1465,,,,0,2,2,2,1164,1181,0,506,1455,,,,0,2,2
6507567782,Ravarotto L.,0,,,,,,,,,,,,1,2703,2801,0,510,2986,,,,0,1,1,1,2652,2741,0,506,2922,,,,0,1,1
6507568229,Morgan-Jones E.,1,2190,2242,,,,,,,,,,1,2703,2802,0,510,2987,,,,0,1,1,1,2652,2742,0,506,2923,,,,0,1,1
6507599307,Faia E.,1,2190,2243,,,,,,,,,,1,2703,2803,0,510,2988,,,,0,1,1,1,2652,2743,0,506,2924,,,,0,1,1
6507601724,Kessels U.,5,166,169,,,,,,,,,,5,195,196,0,510,593,,,,0,5,5,5,195,196,0,506,589,,,,0,5,5
6507634068,Braucher J.,1,2190,2244,,,,,,,,,,1,2703,2804,0,510,2989,,,,0,1,1,1,2652,2744,0,506,2925,,,,0,1,1
6507639810,van der Klaauw W.,1,2190,2245,,,,,,,,,,1,2703,2805,0,510,2990,,,,0,1,1,1,2652,2745,0,506,2926,,,,0,1,1
6507640807,Nicholson-Crotty J.,1,2190,2246,,,,,,,,,,1,2703,2806,0,510,2991,,,,0,1,1,1,2652,2746,0,506,2927,,,,0,1,1
6507643766,Canevello A.,1,2190,2247,,,,,,,,,,1,2703,2807,0,510,2992,,,,0,1,1,1,2652,2747,0,506,2928,,,,0,1,1
6507659714,Castelhano M.S.,0,,,,,,,,,,,,1,2703,2808,0,510,2993,,,,0,1,1,0,,,0,,,,,,0,0,0
6507680992,Kray J.,0,,,,,,,,,,,,1,2703,2809,0,510,2994,,,,0,1,1,0,,,0,,,,,,0,0,0
6507697849,Kotzian P.,1,2190,2248,,,,,,,,,,1,2703,2810,0,510,2995,,,,0,1,1,1,2652,2748,0,506,2929,,,,0,1,1
6507704058,Citrin J.,3,513,523,,,,,,,,,,3,604,615,0,510,950,,,,0,3,3,3,599,610,0,506,941,,,,0,3,3
6507704884,Jakobsson N.,2,984,998,,,,,,,,,,2,1170,1188,0,510,1466,,,,0,2,2,2,1164,1182,0,506,1456,,,,0,2,2
6507705607,Souchay C.,0,,,,,,,,,,,,1,2703,2811,0,510,2996,,,,0,1,1,1,2652,2749,0,506,2930,,,,0,1,1
6507717433,Rapanos V.T.,0,,,,,,,,,,,,1,2703,2812,0,510,2997,,,,0,1,1,1,2652,2750,0,506,2931,,,,0,1,1
6507718046,Ssewamala F.M.,0,,,,,,,,,,,,1,2703,2813,0,510,2998,,,,0,1,1,1,2652,2751,0,506,2932,,,,0,1,1
6507755868,Abowitz D.A.,0,,,,,,,,,,,,1,2703,2814,0,510,2999,,,,0,1,1,1,2652,2752,0,506,2933,,,,0,1,1
6507757344,Kirke A.B.,1,2190,2249,,,,,,,,,,1,2703,2815,0,510,3000,,,,0,1,1,1,2652,2753,0,506,2934,,,,0,1,1
6507779856,Gummadi K.P.,1,2190,2250,,,,,,,,,,1,2703,2816,0,510,3001,,,,0,1,1,1,2652,2754,0,506,2935,,,,0,1,1
6507801935,Wolaver A.,0,,,,,,,,,,,,1,2703,2817,0,510,3002,,,,0,1,1,1,2652,2755,0,506,2936,,,,0,1,1
6507813524,Hammert W.C.,1,2190,2251,,,,,,,,,,0,,,0,,,,,,0,0,0,0,,,0,,,,,,0,0,0
6507847274,Burgoon B.,4,292,292,,,,,,,,,,4,340,341,0,510,715,,,,0,4,4,4,340,341,0,506,711,,,,0,4,4
6507877246,Bruton S.V.,0,,,,,,,,,,,,1,2703,2818,0,510,3003,,,,0,1,1,1,2652,2756,0,506,2937,,,,0,1,1
6507883275,Ballini C.,0,,,,,,,,,,,,1,2703,2819,0,510,3004,,,,0,1,1,1,2652,2757,0,506,2938,,,,0,1,1
6507915718,Ridout T.N.,1,2190,2252,,,,,,,,,,1,2703,2820,0,510,3005,,,,0,1,1,1,2652,2758,0,506,2939,,,,0,1,1
6507956037,Segatti P.,1,2190,2253,,,,,,,,,,1,2703,2821,0,510,3006,,,,0,1,1,1,2652,2759,0,506,2940,,,,0,1,1
6507962992,Honigfeld L.,0,,,,,,,,,,,,1,2703,2822,0,510,3007,,,,0,1,1,1,2652,2760,0,506,2941,,,,0,1,1
6507971953,DeBell M.,0,,,,,,,,,,,,1,2703,2823,0,510,3008,,,,0,1,1,1,2652,2761,0,506,2942,,,,0,1,1
6507982433,Fennis B.M.,0,,,,,,,,,,,,1,2703,2824,0,510,3009,,,,0,1,1,1,2652,2762,0,506,2943,,,,0,1,1
6507993459,Bellmore A.,2,984,999,,,,,,,,,,2,1170,1189,0,510,1467,,,,0,2,2,2,1164,1183,0,506,1457,,,,0,2,2
6508026665,Gentzkow M.,1,2190,2254,,,,,,,,,,1,2703,2825,0,510,3010,,,,0,1,1,1,2652,2763,0,506,2944,,,,0,1,1
6508040241,Enosh G.,0,,,,,,,,,,,,2,1170,1190,0,510,1468,,,,0,2,2,2,1164,1184,0,506,1458,,,,0,2,2
6508050225,Rothgerber H.,0,,,,,,,,,,,,1,2703,2826,0,510,3011,,,,0,1,1,1,2652,2764,0,506,2945,,,,0,1,1
6508058220,Unah I.,1,2190,2255,,,,,,,,,,1,2703,2827,0,510,3012,,,,0,1,1,1,2652,2765,0,506,2946,,,,0,1,1
6508068712,Vanhuysse P.,0,,,,,,,,,,,,1,2703,2828,0,510,3013,,,,0,1,1,1,2652,2766,0,506,2947,,,,0,1,1
6508112755,Hicken A.,1,2190,2256,,,,,,,,,,1,2703,2829,0,510,3014,,,,0,1,1,1,2652,2767,0,506,2948,,,,0,1,1
6508143157,Mammarella I.,0,,,,,,,,,,,,1,2703,2830,0,510,3015,,,,0,1,1,0,,,0,,,,,,0,0,0
6508147786,Froud K.,0,,,,,,,,,,,,1,2703,2831,0,510,3016,,,,0,1,1,0,,,0,,,,,,0,0,0
6508152143,Coenders M.,2,984,1000,,,,,,,,,,2,1170,1191,0,510,1469,,,,0,1,1,2,1164,1185,0,506,1459,,,,0,1,1
6508167439,Levy Yeyati E.,1,2190,2257,,,,,,,,,,1,2703,2832,0,510,3017,,,,0,1,1,1,2652,2768,0,506,2949,,,,0,1,1
6508174891,Wit E.,0,,,,,,,,,,,,1,2703,2833,0,510,3018,,,,0,1,1,1,2652,2769,0,506,2950,,,,0,1,1
6508187138,Caskie G.I.L.,0,,,,,,,,,,,,1,2703,2834,0,510,3019,,,,0,1,1,1,2652,2770,0,506,2951,,,,0,1,1
6508189028,Morning A.,1,2190,2258,,,,,,,,,,1,2703,2835,0,510,3020,,,,0,1,1,1,2652,2771,0,506,2952,,,,0,1,1
6508189888,Shlay A.B.,1,2190,2259,,,,,,,,,,1,2703,2836,0,510,3021,,,,0,1,1,1,2652,2772,0,506,2953,,,,0,1,1
6508208024,Mendelberg T.,2,984,1001,,,,,,,,,,2,1170,1192,0,510,1470,,,,0,2,2,2,1164,1186,0,506,1460,,,,0,2,2
6508229749,Fazal T.M.,2,984,1002,,,,,,,,,,2,1170,1193,0,510,1471,,,,0,2,2,2,1164,1187,0,506,1461,,,,0,2,2
6508237340,Canto J.M.,0,,,,,,,,,,,,2,1170,1194,0,510,1472,,,,0,2,2,2,1164,1188,0,506,1462,,,,0,2,2
6508243528,Sorens J.,1,2190,2260,,,,,,,,,,1,2703,2837,0,510,3022,,,,0,1,1,1,2652,2773,0,506,2954,,,,0,1,1
6508272518,Benbaji Y.,0,,,,,,,,,,,,1,2703,2838,0,510,3023,,,,0,1,1,1,2652,2774,0,506,2955,,,,0,1,1
6508273756,Canache D.,1,2190,2261,,,,,,,,,,1,2703,2839,0,510,3024,,,,0,1,1,1,2652,2775,0,506,2956,,,,0,1,1
6508296287,Armantier O.,1,2190,2262,,,,,,,,,,1,2703,2840,0,510,3025,,,,0,1,1,1,2652,2776,0,506,2957,,,,0,1,1
6508323655,Terum L.,1,2190,2263,,,,,,,,,,1,2703,2841,0,510,3026,,,,0,1,1,1,2652,2777,0,506,2958,,,,0,1,1
6508329465,Gwiasda G.W.,1,2190,2264,,,,,,,,,,1,2703,2842,0,510,3027,,,,0,1,1,1,2652,2778,0,506,2959,,,,0,1,1
6508336173,Mehlkop G.,3,513,524,,,,,,,,,,3,604,616,0,510,951,,,,0,2,2,3,599,611,0,506,942,,,,0,2,2
6508352468,Saguy A.C.,0,,,,,,,,,,,,1,2703,2843,0,510,3028,,,,0,1,1,1,2652,2779,0,506,2960,,,,0,1,1
6508363434,Ruhs M.,1,2190,2265,,,,,,,,,,1,2703,2844,0,510,3029,,,,0,1,1,1,2652,2780,0,506,2961,,,,0,1,1
6508390351,Serber E.R.,0,,,,,,,,,,,,1,2703,2845,0,510,3030,,,,0,1,1,1,2652,2781,0,506,2962,,,,0,1,1
6601924137,Sniderman P.M.,1,2190,2266,,,,,,,,,,1,2703,2846,0,510,3031,,,,0,1,1,1,2652,2782,0,506,2963,,,,0,1,1
6601949049,Fjell A.M.,0,,,,,,,,,,,,1,2703,2847,0,510,3032,,,,0,1,1,0,,,0,,,,,,0,0,0
6601953528,Mouazen A.M.,0,,,,,,,,,,,,1,2703,2848,0,510,3033,,,,0,1,1,1,2652,2783,0,506,2964,,,,0,1,1
6601955323,Reisenzein R.,1,2190,2267,,,,,,,,,,1,2703,2849,0,510,3034,,,,0,1,1,1,2652,2784,0,506,2965,,,,0,1,1
6601956224,John Gastil,6,96,96,4,46,46,4,48,53,2,0,6,6,115,117,4,53,64,4,51,62,2,0,6,6,115,117,4,53,64,4,51,62,2,0,6
6601967769,Fiorito J.,1,2190,2268,,,,,,,,,,1,2703,2850,0,510,3035,,,,0,1,1,1,2652,2785,0,506,2966,,,,0,1,1
6601985595,Costelloe M.,1,2190,2269,,,,,,,,,,1,2703,2851,1,151,325,,,,0,0,1,1,2652,2786,1,151,325,,,,0,0,1
6601986894,Olley B.,0,,,,,,,,,,,,1,2703,2852,0,510,3036,,,,0,1,1,1,2652,2787,0,506,2967,,,,0,1,1
6601987187,Rakner L.,2,984,1003,,,,,,,,,,2,1170,1195,0,510,1473,,,,0,2,2,2,1164,1189,0,506,1463,,,,0,2,2
6601992604,Klandermans B.,1,2190,2270,,,,,,,,,,1,2703,2853,0,510,3037,,,,0,1,1,1,2652,2788,0,506,2968,,,,0,1,1
6601995406,Safdar S.,1,2190,2271,,,,,,,,,,2,1170,1196,0,510,1474,,,,0,2,2,2,1164,1190,0,506,1464,,,,0,2,2
6602003102,Schnyer D.M.,0,,,,,,,,,,,,1,2703,2854,0,510,3038,,,,0,1,1,0,,,0,,,,,,0,0,0
6602074574,Warman D.,0,,,,,,,,,,,,2,1170,1197,0,510,1475,,,,0,2,2,2,1164,1191,0,506,1465,,,,0,2,2
6602076925,Van Boven L.,1,2190,2272,,,,,,,,,,1,2703,2855,0,510,3039,,,,0,1,1,1,2652,2789,0,506,2969,,,,0,1,1
6602078802,Schwitzgebel E.,0,,,,,,,,,,,,1,2703,2856,0,510,3040,,,,0,1,1,1,2652,2790,0,506,2970,,,,0,1,1
6602086370,Arin K.P.,0,,,,,,,,,,,,1,2703,2857,0,510,3041,,,,0,1,1,1,2652,2791,0,506,2971,,,,0,1,1
6602088021,Galperin H.,0,,,,,,,,,,,,1,2703,2858,0,510,3042,,,,0,1,1,1,2652,2792,0,506,2972,,,,0,1,1
6602090638,Yashar B.M.,0,,,,,,,,,,,,1,2703,2859,0,510,3043,,,,1,0,1,1,2652,2793,0,506,2973,,,,1,0,1
6602100286,Radomsky A.S.,0,,,,,,,,,,,,1,2703,2860,0,510,3044,,,,0,1,1,1,2652,2794,0,506,2974,,,,0,1,1
6602104017,Crepaz M.M.L.,1,2190,2273,,,,,,,,,,1,2703,2861,0,510,3045,,,,0,1,1,1,2652,2795,0,506,2975,,,,0,1,1
6602110388,Thomas Bernauer,33,1,1,14,2,2,14,2,2,0,0,14,35,1,1,15,2,2,15,2,2,1,0,16,35,1,1,15,2,2,15,2,2,1,0,16
6602115689,Gohmann S.,1,2190,2274,,,,,,,,,,1,2703,2862,0,510,3046,,,,0,1,1,1,2652,2796,0,506,2976,,,,0,1,1
6602116185,Patt A.G.,1,2190,2275,,,,,,,,,,1,2703,2863,0,510,3047,,,,0,1,1,1,2652,2797,0,506,2977,,,,0,1,1
6602116782,Wernstedt K.,1,2190,2276,,,,,,,,,,1,2703,2864,0,510,3048,,,,0,1,1,1,2652,2798,0,506,2978,,,,0,1,1
6602116787,Ben-Gal I.,0,,,,,,,,,,,,1,2703,2865,0,510,3049,,,,0,1,1,0,,,0,,,,,,0,0,0
6602120340,Vallée-Tourangeau F.,0,,,,,,,,,,,,1,2703,2866,0,510,3050,,,,0,1,1,0,,,0,,,,,,0,0,0
6602124911,Sulsky L.M.,0,,,,,,,,,,,,1,2703,2867,0,510,3051,,,,0,1,1,1,2652,2799,0,506,2979,,,,0,1,1
6602126505,Rasinski K.A.,1,2190,2277,,,,,,,,,,1,2703,2868,0,510,3052,,,,0,1,1,1,2652,2800,0,506,2980,,,,0,1,1
6602134841,Hagger M.S.,0,,,,,,,,,,,,1,2703,2869,0,510,3053,,,,0,1,1,1,2652,2801,0,506,2981,,,,0,1,1
6602139967,Belopolsky A.V.,0,,,,,,,,,,,,1,2703,2870,0,510,3054,,,,0,1,1,0,,,0,,,,,,0,0,0
6602142300,Lickel B.,0,,,,,,,,,,,,1,2703,2871,0,510,3055,,,,0,1,1,1,2652,2802,0,506,2982,,,,0,1,1
6602143678,Loken B.,0,,,,,,,,,,,,1,2703,2872,0,510,3056,,,,0,1,1,1,2652,2803,0,506,2983,,,,0,1,1
6602146413,Hochschild J.,1,2190,2278,,,,,,,,,,1,2703,2873,0,510,3057,,,,0,1,1,1,2652,2804,0,506,2984,,,,0,1,1
6602150585,Vansteenkiste M.,0,,,,,,,,,,,,2,1170,1198,0,510,1476,,,,0,2,2,2,1164,1192,0,506,1466,,,,0,2,2
6602156578,Chatzisarantis N.L.D.,0,,,,,,,,,,,,1,2703,2874,0,510,3058,,,,0,1,1,1,2652,2805,0,506,2985,,,,0,1,1
6602163999,Ben-ari R.,0,,,,,,,,,,,,1,2703,2875,0,510,3059,,,,0,1,1,1,2652,2806,0,506,2986,,,,0,1,1
6602165948,Pogarsky G.,1,2190,2279,,,,,,,,,,2,1170,1199,1,151,251,,,,0,1,2,2,1164,1193,1,151,251,,,,0,1,2
6602167774,Bucy E.P.,1,2190,2280,,,,,,,,,,1,2703,2876,0,510,3060,,,,0,1,1,1,2652,2807,0,506,2987,,,,0,1,1
6602213082,Ginis K.A.M.,1,2190,2281,,,,,,,,,,1,2703,2877,0,510,3061,,,,0,1,1,1,2652,2808,0,506,2988,,,,0,1,1
6602214882,Culpepper P.D.,5,166,170,,,,,,,,,,5,195,197,0,510,594,,,,0,5,5,5,195,197,0,506,590,,,,0,5,5
6602223380,Schwaninger A.,0,,,,,,,,,,,,1,2703,2878,0,510,3062,,,,0,1,1,0,,,0,,,,,,0,0,0
6602224225,Nieuwbeerta P.,1,2190,2282,,,,,,,,,,1,2703,2879,0,510,3063,,,,0,1,1,1,2652,2809,0,506,2989,,,,0,1,1
6602226307,Sheeler R.D.,0,,,,,,,,,,,,1,2703,2880,0,510,3064,,,,0,1,1,1,2652,2810,0,506,2990,,,,0,1,1
6602227594,Tsafrir A.,0,,,,,,,,,,,,1,2703,2881,0,510,3065,,,,0,1,1,1,2652,2811,0,506,2991,,,,0,1,1
6602228540,Steg L.,1,2190,2283,,,,,,,,,,1,2703,2882,0,510,3066,,,,0,1,1,1,2652,2812,0,506,2992,,,,0,1,1
6602237699,Overbye E.,1,2190,2284,,,,,,,,,,1,2703,2883,0,510,3067,,,,0,1,1,1,2652,2813,0,506,2993,,,,0,1,1
