scopus_id,doi,year,source_id,journal,title,identity,all_scopus_ids,candidate,named_base,named_extra,guarded_design,procedure,reading_assignment,latest_revised,initial_concepts,initial_exposure,initial_exposure_human
105012571749,10.1177/10732748251361300,2025,29100,Cancer Control,Identifying Sociodemographic Disparities in Negative Cancer Beliefs and Health-Information-Seeking Attitudes Among Oregonians,doi:10.1177/10732748251361300,105012571749,true,false,false,false,true,false,false,true,false,false
105031709751,10.1177/10732748261427062,2026,29100,Cancer Control,Cervical Cancer Screening in Uganda: Determinants of Past Screening and Post-Education Uptake; A Cross-Sectional Survey,doi:10.1177/10732748261427062,105031709751,true,false,false,false,true,false,false,true,true,true
105039689337,10.1177/10732748261454474,2026,29100,Cancer Control,Trust and Technology Acceptance: Comparing Traditional Search Engines and Artificial Intelligence for Colorectal Cancer Information Seeking,doi:10.1177/10732748261454474,105039689337,true,false,false,false,true,false,false,true,false,false
77949863501,10.1177/1075547009340338,2010,17449,Science Communication,Science information in fictional movies: Effects of context and gender,doi:10.1177/1075547009340338,77949863501,true,false,false,false,true,false,false,true,true,true
84877318412,10.1177/1075547012458290,2013,17449,Science Communication,"Heightening Uncertainty Around Certain Science: Media Coverage, False Balance, and the Autism-Vaccine Controversy",doi:10.1177/1075547012458290,84877318412,true,false,false,false,true,false,false,true,true,true
84884162001,10.1177/1075547012470707,2013,17449,Science Communication,"Framing Synthetic Biology: Evolutionary Distance, Conceptions of Nature, and the Unnaturalness Objection",doi:10.1177/1075547012470707,84884162001,true,false,false,true,false,false,true,false,false,false
84908563723,10.1177/1075547014547159,2014,17449,Science Communication,Do PSAs Take a Bite Out of Shark Week? The Effects of Juxtaposing Environmental Messages With Violent Images of Shark Attacks,doi:10.1177/1075547014547159,84908563723,true,false,false,false,true,false,false,true,false,false
84941044224,10.1177/1075547015596367,2015,17449,Science Communication,Science Exemplars in the Eye of the Beholder: How Exposure to Online Science Information Affects Attitudes,doi:10.1177/1075547015596367,84941044224,true,false,false,false,true,false,false,true,true,true
84954530094,10.1177/1075547015613523,2016,17449,Science Communication,When Debunking Scientific Myths Fails (and When It Does Not): The Backfire Effect in the Context of Journalistic Coverage and Immediate Judgments as Prevention Strategy,doi:10.1177/1075547015613523,84954530094,true,false,false,false,true,false,false,true,true,true
84962538420,10.1177/1075547016636388,2016,17449,Science Communication,"Worldviews, Issue Knowledge, and the Pollution of a Local Science Information Environment",doi:10.1177/1075547016636388,84962538420,true,true,false,false,true,false,false,true,true,true
85014593137,10.1177/1075547016688325,2017,17449,Science Communication,"Building Public Support for Science Spending: Misinformation, Motivated Reasoning, and the Power of Corrections",doi:10.1177/1075547016688325,85014593137,true,true,false,false,false,false,true,true,true,true
85052506233,10.1177/1075547018791293,2018,17449,Science Communication,Source Effects on Psychological Reactance to Regulatory Policies: The Role of Trust and Similarity,doi:10.1177/1075547018791293,85052506233,true,false,false,false,true,false,false,true,false,false
85062719018,10.1177/1075547019834565,2019,17449,Science Communication,Counteracting Climate Science Politicization With Effective Frames and Imagery,doi:10.1177/1075547019834565,85062719018,true,true,false,false,true,false,true,true,true,true
85069046042,10.1177/1075547019860847,2019,17449,Science Communication,A Social Identity Approach to Engaging Christians in the Issue of Climate Change,doi:10.1177/1075547019860847,85069046042,true,false,false,false,true,false,false,true,false,false
85070298879,10.1177/1075547019863154,2019,17449,Science Communication,The Impact of Message Source on the Effectiveness of Communications About Climate Change,doi:10.1177/1075547019863154,85070298879,true,true,false,false,false,false,true,true,true,true
85075657714,10.1177/1075547019890073,2019,17449,Science Communication,Correcting Misinformation About Neuroscience via Social Media,doi:10.1177/1075547019890073,85075657714,true,true,false,false,false,false,true,true,true,true
85078032015,10.1177/1075547019898256,2020,17449,Science Communication,Correcting Misperceptions: The Causal Role of Motivation in Corrective Science Communication About Vaccine and Food Safety,doi:10.1177/1075547019898256,85078032015,true,false,false,false,true,false,false,true,false,false
85083681521,10.1177/1075547020914610,2020,17449,Science Communication,Increasing Information Seeking About Antibiotic Risks: Testing a Clinical Intervention Message Using the Risk Information Seeking and Processing Model,doi:10.1177/1075547020914610,85083681521,true,false,false,false,true,false,false,false,false,false
85108258190,10.1177/10755470211022024,2021,17449,Science Communication,Debunking Misinformation About Genetically Modified Food Safety on Social Media: Can Heuristic Cues Mitigate Biased Assimilation?,doi:10.1177/10755470211022024,85108258190,true,false,false,false,true,false,false,true,true,true
85114102481,10.1177/10755470211027235,2021,17449,Science Communication,Using a News Article to Convey Climate Science Consensus Information,doi:10.1177/10755470211027235,85114102481,true,false,false,false,true,true,true,true,true,true
85112753194,10.1177/10755470211036676,2021,17449,Science Communication,A Relational Identity-Based Solution to Group Polarization: Can Priming Parental Identity Reduce the Partisan Gap in Attitudes Toward the COVID-19 Pandemic,doi:10.1177/10755470211036676,85112753194,true,true,false,false,false,false,true,true,true,true
85116073027,10.1177/10755470211048192,2022,17449,Science Communication,"Promoting COVID-19 Vaccination: The Interplay of Message Framing, Psychological Uncertainty, and Public Agency as a Message Source",doi:10.1177/10755470211048192,85116073027,true,false,false,false,true,false,false,true,false,false
85116366809,10.1177/10755470211048480,2021,17449,Science Communication,Investigating the Potential of Inoculation Messages and Self-Affirmation in Reducing the Effects of Health Misinformation,doi:10.1177/10755470211048480,85116366809,true,false,false,false,true,false,false,true,true,true
85102179414,10.1177/1075547021998069,2021,17449,Science Communication,"“Siri, Show Me Scary Images of AI”: Effects of Text-Based Frames and Visuals on Support for Artificial Intelligence",doi:10.1177/1075547021998069,85102179414,true,false,false,false,true,false,false,true,false,false
85139986776,10.1177/10755470221129608,2022,17449,Science Communication,Benefits and Pitfalls of Debunking Interventions to Counter mRNA Vaccination Misinformation During the COVID-19 Pandemic,doi:10.1177/10755470221129608,85139986776,true,false,false,false,true,false,false,true,false,false
85175564499,10.1177/10755470231204315,2023,17449,Science Communication,For My Own Sake: The Role of Personal Relevance in Information Seeking,doi:10.1177/10755470231204315,85175564499,true,true,false,false,false,false,true,true,true,true
85199983162,10.1177/10755470241264755,2025,17449,Science Communication,Indigenous Biologists and Culture Frames: Effects on Stereotype Perceptions and Conservation Policy Support in Environmental News,doi:10.1177/10755470241264755,85199983162,true,true,false,false,false,false,true,true,true,true
85200106530,10.1177/10755470241267225,2025,17449,Science Communication,Crafting Persuasive Stories: How Uncertainty and Sidedness Influence Narrative Efficacy in Promoting Updated COVID-19 Vaccination,doi:10.1177/10755470241267225,85200106530,true,false,false,false,true,false,false,true,false,false
105002571839,10.1177/10755470241284938,2025,17449,Science Communication,"The Effects of Climate Change Meta-Knowledge on Selective Exposure, Selective Elaboration, and Behavioral Intentions",doi:10.1177/10755470241284938,105002571839,true,false,false,false,true,false,false,true,true,true
85217158927,10.1177/10755470251317172,2025,17449,Science Communication,Framing Affects Support for the Development of Artificial Intelligence in the United States,doi:10.1177/10755470251317172,85217158927,true,true,false,false,false,false,true,true,true,true
105013261897,10.1177/10755470251345746,2025,17449,Science Communication,Examining the Use of Aggressive Satirical Humor on Perceptions of Trustworthiness in Communication About Renewable Energy,doi:10.1177/10755470251345746,105013261897,true,true,false,false,false,false,true,true,true,true
105019369217,10.1177/10755470251380116,2025,17449,Science Communication,Familiarity Matters: Examining the Effects of AI-Generated Images on Science Information Credibility,doi:10.1177/10755470251380116,105019369217,true,true,false,false,false,false,true,true,true,true
105029175499,10.1177/10755470251397919,2026,17449,Science Communication,"Unequal Risks, Unequal Responses: Differential Effects of Emphasizing Race Versus Class Disparities in News Stories About Climate Impacts",doi:10.1177/10755470251397919,105029175499,true,true,false,false,false,false,true,true,true,true
105030283088,10.1177/10755470261422165,2026,17449,Science Communication,Threat and Efficacy in Persuasive Messages About PFAS in Public Drinking Water,doi:10.1177/10755470261422165,105030283088,true,true,false,false,true,false,true,true,true,true
105031958685,10.1177/10755470261423038,2026,17449,Science Communication,Who’s in Charge Here: How Linguistic Agency in Climate Messages Shapes Public Interpretations and Responses?,doi:10.1177/10755470261423038,105031958685,true,false,false,false,true,false,false,true,false,false
105034990589,10.1177/10755470261430253,2026,17449,Science Communication,From Truth-Oriented to False-Oriented Judgments: How Consecutive False or True Information Exposure Shapes Veracity Judgments on Social Media,doi:10.1177/10755470261430253,105034990589,true,false,false,false,true,false,false,true,true,true
105039310531,10.1177/10755470261442409,2026,17449,Science Communication,Consensus Messaging Shifts Beliefs About Climate Change in a Field Experiment,doi:10.1177/10755470261442409,105039310531,true,false,false,false,true,false,false,true,false,false
85087620957,10.1177/1077559520937351,2021,24469,Child Maltreatment,"Assessing, Consulting, Reporting Heuristics in Professional Decision-Making Regarding Suspected Child Maltreatment in Community Healthcare Services",doi:10.1177/1077559520937351,85087620957,true,true,false,false,true,false,true,true,true,true
105042615427,10.1177/10775595261463204,2026,24469,Child Maltreatment,Professional Perceptions of Problematic Sexual Behavior in Children,doi:10.1177/10775595261463204,105042615427,true,true,false,false,false,false,false,true,true,true
82255191209,10.1177/107769901108800302,2011,20687,Journalism and Mass Communication Quarterly,The influence of pre-existing audience mood and message relevance on the effectiveness of health psas: Differential effects by message type,doi:10.1177/107769901108800302,82255191209,true,false,false,false,true,false,false,true,false,false
82255191207,10.1177/107769901108800303,2011,20687,Journalism and Mass Communication Quarterly,The mediating role of emotions in the relationship between frames and attribution of responsibility for health problems,doi:10.1177/107769901108800303,82255191207,true,false,false,false,false,true,true,false,false,false
84986207506,10.1177/1077699015610064,2016,20687,Journalism and Mass Communication Quarterly,News content about mass shootings and attitudes toward mental illness,doi:10.1177/1077699015610064,84986207506,true,false,false,false,true,true,true,true,false,false
85060217148,10.1177/1077699018802256,2019,20687,Journalism and Mass Communication Quarterly,Sacred Sports: Moral Responses to Sports Media Content,doi:10.1177/1077699018802256,85060217148,true,false,false,false,true,true,true,false,false,false
85060230594,10.1177/1077699018815890,2019,20687,Journalism and Mass Communication Quarterly,Journalistic Views on Hard and Soft News: Cross-Validating a Popular Concept in a Factorial Survey,doi:10.1177/1077699018815890,85060230594,true,true,false,false,false,false,true,true,true,true
85063047924,10.1177/1077699019835903,2019,20687,Journalism and Mass Communication Quarterly,Do Ethics Matter? Investigating Donor Responses to Primary and Tertiary Ethical Violations,doi:10.1177/1077699019835903,85063047924,true,true,false,false,false,false,true,true,true,true
85063052626,10.1177/1077699019835911,2019,20687,Journalism and Mass Communication Quarterly,Interactivity as a Double-Edged Sword: Parsing Out the Effects of Modality Interactivity on Anti-Smoking Message Processing and Persuasion,doi:10.1177/1077699019835911,85063052626,true,false,false,false,true,false,false,true,false,false
85077467338,10.1177/1077699019890119,2020,20687,Journalism and Mass Communication Quarterly,Effects of Fact-Checking Political Misinformation on Perceptual Accuracy and Epistemic Political Efficacy,doi:10.1177/1077699019890119,85077467338,true,true,false,false,false,false,true,true,true,true
85081683443,10.1177/1077699020910116,2020,20687,Journalism and Mass Communication Quarterly,Did It Really Happen? How the Public Interprets Journalistic Disclaimers,doi:10.1177/1077699020910116,85081683443,true,true,false,false,false,false,true,true,true,true
85086329694,10.1177/1077699020916810,2020,20687,Journalism and Mass Communication Quarterly,Muting or Meddling? Advocacy as a Relational Communication Strategy Affecting Organization–Public Relationships and Stakeholder Response,doi:10.1177/1077699020916810,85086329694,true,true,false,false,false,false,false,true,true,true
85104798005,10.1177/10776990211006793,2021,20687,Journalism and Mass Communication Quarterly,Does News Frame Affect Free Movement Attitudes? A Comparative Analysis,doi:10.1177/10776990211006793,85104798005,true,true,false,false,false,false,true,true,true,true
85107798955,10.1177/10776990211021800,2022,20687,Journalism and Mass Communication Quarterly,Why Retractions of Numerical Misinformation Fail: The Anchoring Effect of Inaccurate Numbers in the News,doi:10.1177/10776990211021800,85107798955,true,true,false,false,false,false,true,true,true,true
85114860836,10.1177/10776990211042595,2022,20687,Journalism and Mass Communication Quarterly,Look Who’s Writing: How Gender Affects News Credibility and Perceptions of News Relevance,doi:10.1177/10776990211042595,85114860836,true,true,false,false,false,false,true,true,true,true
85127741739,10.1177/10776990221084608,2025,20687,Journalism and Mass Communication Quarterly,Highlighting Incivility: How the News Media’s Focus on Political Incivility Affects Political Trust and News Credibility,doi:10.1177/10776990221084608,85127741739,true,true,false,false,false,false,true,true,true,true
85136548419,10.1177/10776990221117117,2024,20687,Journalism and Mass Communication Quarterly,"Trusting the Facts: The Role of Framing, News Media as a (Trusted) Source, and Opinion Resonance for Perceived Truth in Statistical Statements",doi:10.1177/10776990221117117,85136548419,true,true,false,false,false,false,true,true,true,true
85144189072,10.1177/10776990221142877,2023,20687,Journalism and Mass Communication Quarterly,"Selection, Trust, and the Effects of Cable News Consumption",doi:10.1177/10776990221142877,85144189072,true,false,false,false,true,false,false,true,false,false
85146083795,10.1177/10776990221148987,2023,20687,Journalism and Mass Communication Quarterly,Online Harassment and Hate Among Media Professionals: Reactions to One’s Own and Others’ Victimization,doi:10.1177/10776990221148987,85146083795,true,true,false,false,false,false,true,true,true,true
85205860493,10.1177/10776990241280373,2026,20687,Journalism and Mass Communication Quarterly,Coded Appeals and Political Gains: Exploring the Impact of Racial Dogwhistles on Political Support,doi:10.1177/10776990241280373,85205860493,true,true,false,false,false,false,true,true,true,true
85212484938,10.1177/10776990241304414,2024,20687,Journalism and Mass Communication Quarterly,Fostering Accurate Reasoning About Outgroups: Experimental Evidence From Intergroup Relation Frames on Conspiracy Beliefs Amid Sino–U.S. Tensions,doi:10.1177/10776990241304414,85212484938,true,true,false,false,false,false,true,true,true,true
105005543526,10.1177/10776990251334107,2026,20687,Journalism and Mass Communication Quarterly,"Social Media Misinformation Wars: How Message Features, Political Cynicism, and Conspiracy Beliefs Shape Government-Led Public Health Debunking Effectiveness",doi:10.1177/10776990251334107,105005543526,true,true,false,false,true,false,true,true,true,true
105012627181,10.1177/10776990251350563,2026,20687,Journalism and Mass Communication Quarterly,Credibility as a Double-Edged Sword: The Effects of Deceptive Source Misattribution on Disinformation Discernment on Personal Messaging,doi:10.1177/10776990251350563,105012627181,true,true,false,false,false,false,true,true,true,true
105029692610,10.1177/10776990251413726,2026,20687,Journalism and Mass Communication Quarterly,The Modality-Congruent Carryover Effect: How Difficulty in Identifying (Deep)Fake News Impacts Self-Confidence in Truth Discernment and Susceptibility to Subsequent Disinformation,doi:10.1177/10776990251413726,105029692610,true,false,false,false,true,false,false,true,false,false
85043331296,10.1177/1077801218755975,2018,18777,Violence Against Women,What Constitutes Rape? The Effect of Marital Status and Type of Sexual Act on Perceptions of Rape Scenarios,doi:10.1177/1077801218755975,85043331296,true,false,false,false,true,false,false,true,true,true
85059300177,10.1177/1077801218809948,2019,18777,Violence Against Women,"Cornered at a Bar: How Victim Clothing, Alcohol Intake, and Relationship With Bystander Impact Intention to Help",doi:10.1177/1077801218809948,85059300177,true,false,false,false,true,false,false,true,true,true
85059650450,10.1177/1077801218820202,2019,18777,Violence Against Women,Sexual Violence—“Victim” or “Survivor”: News Images Affect Explicit and Implicit Judgments of Blame,doi:10.1177/1077801218820202,85059650450,true,false,false,false,true,false,false,true,true,true
85064005491,10.1177/1077801219840439,2020,18777,Violence Against Women,The Effects of Victim and Perpetrator Characteristics on Ratings of Guilt in a Sexual Assault Case,doi:10.1177/1077801219840439,85064005491,true,false,false,false,true,false,false,true,true,true
85105559718,10.1177/10778012211005559,2022,18777,Violence Against Women,Reflecting the Times? Reexamining the Effect of Alcohol Intoxication on Perceptions of Campus Sexual Assault,doi:10.1177/10778012211005559,85105559718,true,false,false,false,true,false,false,true,true,true
85108453160,10.1177/10778012211014566,2022,18777,Violence Against Women,Adding Insult to Injury: The Effects of Intimate Partner Violence Spillover on the Victim’s Reputation,doi:10.1177/10778012211014566,85108453160,true,true,false,false,false,false,true,true,true,true
85116059396,10.1177/10778012211025990,2022,18777,Violence Against Women,None of My Business? An Experiment Analyzing Willingness to Formally Report Incidents of Intimate Partner Violence Against Women,doi:10.1177/10778012211025990,85116059396,true,true,false,false,false,false,true,true,true,true
85120798042,10.1177/10778012211054868,2022,18777,Violence Against Women,Public Opinion About #MeToo Victims and Offenders: A Nationwide Experiment,doi:10.1177/10778012211054868,85120798042,true,true,false,false,false,false,true,true,true,true
85122125942,10.1177/10778012211068058,2022,18777,Violence Against Women,"Perceptions of Common Rape: How Rape Myth Acceptance, Victim Gender, and Victim Resistance Affect Victim and Perpetrator Blame Attributions in Party Rape and Date Rape",doi:10.1177/10778012211068058,85122125942,true,true,false,false,false,false,true,true,true,true
85146152959,10.1177/10778012221150272,2024,18777,Violence Against Women,The Effect of Victim Attractiveness and Type of Abuse Suffered on Attributions of Victim Blame and Credibility in Intimate Partner Violence: A Vignette-Based Online Experiment,doi:10.1177/10778012221150272,85146152959,true,true,false,false,true,false,true,true,true,true
85189650974,10.1177/10778012241243050,2024,18777,Violence Against Women,Relatively Unworthy Victims? Middle-Aged Women as Rape Survivors,doi:10.1177/10778012241243050,85189650974,true,true,false,false,false,false,true,true,true,true
105029353574,10.1177/10778012251401886,2025,18777,Violence Against Women,"Shared Identity, Selective Sympathy: Evidence From a Survey Experiment on Attitudes Toward Domestic Violence",doi:10.1177/10778012251401886,105029353574,true,true,false,false,true,false,true,true,true,true
105033016908,10.1177/10778012261422244,2026,18777,Violence Against Women,"Morality and the Social Perception of Intimate Partner Violence (IPV): Women's Attributions of Prototypicality to, and Social Distancing Toward, the Victim",doi:10.1177/10778012261422244,105033016908,true,false,false,false,true,false,false,true,true,true
105034118633,10.1177/10778012261429102,2026,18777,Violence Against Women,"A Survivor's Voice, a Viewer's Heart: Video Personal Experience Narratives in a TED Talk Style Maximize Positive Reactions to Psychological Intimate Partner Violence Survivors",doi:10.1177/10778012261429102,105034118633,true,true,false,false,false,false,true,true,true,true
72149117381,10.1177/1078087409348588,2010,29643,Urban Affairs Review,Crafting urban policy: The conditions of public support for urban policy initiatives,doi:10.1177/1078087409348588,72149117381,true,true,false,false,false,false,true,true,true,true
85020504478,10.1177/1078087416644840,2017,29643,Urban Affairs Review,"Coethnic Endorsements, Out-Group Candidate Preferences, and Perceptions in Local Elections",doi:10.1177/1078087416644840,85020504478,true,true,false,false,false,false,true,true,true,true
85076167276,10.1177/1078087418770807,2020,29643,Urban Affairs Review,Running Local: Gender Stereotyping and Female Candidates in Local Elections,doi:10.1177/1078087418770807,85076167276,true,true,false,false,false,false,true,true,true,true
85081590667,10.1177/1078087420905655,2021,29643,Urban Affairs Review,Positively Resilient? How Framing Local Action Affects Public Opinion,doi:10.1177/1078087420905655,85081590667,true,true,false,false,false,false,true,true,true,true
85084973158,10.1177/1078087420918660,2021,29643,Urban Affairs Review,Private Contracting and Citizen Attitudes Toward Local Government,doi:10.1177/1078087420918660,85084973158,true,true,false,false,false,false,true,true,true,true
85107735783,10.1177/10780874211016937,2022,29643,Urban Affairs Review,“It’s a Racist Plot”: An Experimental Test of the Racial Defense,doi:10.1177/10780874211016937,85107735783,true,true,false,false,false,false,true,true,true,true
85121365698,10.1177/10780874211065776,2023,29643,Urban Affairs Review,You Won't be My Neighbor: Opposition to High Density Development,doi:10.1177/10780874211065776,85121365698,true,true,false,false,false,false,true,true,true,true
85131592592,10.1177/10780874221090873,2023,29643,Urban Affairs Review,The Moderating Effects of Social Norms on Pre-merger Overspending: Results from a Survey Experiment,doi:10.1177/10780874221090873,85131592592,true,true,false,false,false,false,true,true,true,true
85133820028,10.1177/10780874221109462,2023,29643,Urban Affairs Review,Motivated Localism: Polarization and Public Support for Intergovernmental Carbon Reduction Efforts,doi:10.1177/10780874221109462,85133820028,true,true,false,false,false,false,true,true,true,true
85162952084,10.1177/10780874231175837,2024,29643,Urban Affairs Review,"What is the Future of Survey-Based Data Collection for Local Government Research? Trends, Strategies, and Recommendations",doi:10.1177/10780874231175837,85162952084,true,true,false,false,false,false,true,true,true,true
85194380866,10.1177/10780874241252757,2024,29643,Urban Affairs Review,Tribal Politics or Discerning Voters? Party and Policy in Local Elections,doi:10.1177/10780874241252757,85194380866,true,true,false,false,false,false,true,true,true,true
105012605441,10.1177/10780874251360597,2026,29643,Urban Affairs Review,Are Canadian Municipal Politics Ideological? Experimental Evidence from Canadian Municipal Officials,doi:10.1177/10780874251360597,105012605441,true,true,false,false,false,false,true,true,true,true
105022777443,10.1177/10780874251398034,2025,29643,Urban Affairs Review,Political Architecture: Contextual Development and Opposition to Housing,doi:10.1177/10780874251398034,105022777443,true,true,false,false,true,false,true,true,true,true
105042324966,10.1177/10780874261462079,2026,29643,Urban Affairs Review,Racialized Perceptions of Cities and the Attitudes of White Americans,doi:10.1177/10780874261462079,105042324966,true,true,false,false,false,false,true,true,true,true
105046929765,10.1177/10780874261475229,2026,29643,Urban Affairs Review,Voters Support and Are Willing to Pay for Local Climate Adaptation Policies,doi:10.1177/10780874261475229,105046929765,true,true,false,false,false,false,true,true,true,true
85058698012,10.1177/1086026618803729,2020,29861,Organization and Environment,"How Can Consumer Trust in Energy Utilities be Increased? The Effectiveness of Prosocial, Proenvironmental, and Service-Oriented Investments as Signals of Trustworthiness",doi:10.1177/1086026618803729,85058698012,true,true,false,false,false,false,true,true,true,true
77952180709,10.1177/1090198109341725,2010,20877,Health Education and Behavior,Project ACTS: An intervention to increase organ and tissue donation intentions among African Americans,doi:10.1177/1090198109341725,77952180709,true,false,false,false,true,false,false,false,false,false
80052947839,10.1177/1090198110375037,2011,20877,Health Education and Behavior,Closing the gap in mammogram screening: An experimental intervention among low-income hispanic women in community health clinics,doi:10.1177/1090198110375037,80052947839,true,false,false,false,true,false,false,false,false,false
84978253143,10.1177/1090198115604624,2016,20877,Health Education and Behavior,Stigmatizing Images in Obesity Health Campaign Messages and Healthy Behavioral Intentions,doi:10.1177/1090198115604624,84978253143,true,false,false,false,true,false,false,true,false,false
85040735025,10.1177/1090198117708232,2018,20877,Health Education and Behavior,Does the Screening Status of Message Characters Affect Message Effects?,doi:10.1177/1090198117708232,85040735025,true,false,false,false,true,false,false,true,true,true
85052553976,10.1177/1090198118788907,2019,20877,Health Education and Behavior,Framing Obesity: Effects of Obesity Labeling and Prevalence Statistics on Public Perceptions,doi:10.1177/1090198118788907,85052553976,true,false,false,true,true,false,true,true,false,false
85061734258,10.1177/1090198118825236,2019,20877,Health Education and Behavior,Feeling Hopeful Motivates Change: Emotional Responses to Messages Communicating Comparative Risk of Electronic Cigarettes and Combusted Cigarettes,doi:10.1177/1090198118825236,85061734258,true,false,false,false,true,false,false,true,true,true
85063933760,10.1177/1090198119839105,2019,20877,Health Education and Behavior,Can a Social Norms Appeal Reduce Indoor Tanning? Preliminary Findings From a Tailored Messaging Intervention,doi:10.1177/1090198119839105,85063933760,true,false,false,false,true,false,false,true,false,false
85075115121,10.1177/1090198119874841,2019,20877,Health Education and Behavior,Development and Pretesting of Risk-Based Mobile Multimedia Message Content for Young Adult Hookah Use,doi:10.1177/1090198119874841,85075115121,true,false,false,false,true,false,false,true,true,true
85081553320,10.1177/1090198119876240,2020,20877,Health Education and Behavior,"Collective Avoidance of Social and Health Venues and HIV Racial Inequities: Network Modeling of Venue Avoidance on Venue Affiliation, Social Networks, and HIV Risk",doi:10.1177/1090198119876240,85081553320,true,false,false,false,true,false,false,true,false,false
85078140697,10.1177/1090198119894589,2020,20877,Health Education and Behavior,"A Storytelling Intervention in a Mobile, Web-Based Platform: A Pilot Randomized Controlled Trial to Evaluate the Preliminary Effectiveness to Promote Human Papillomavirus Vaccination in Korean American College Women",doi:10.1177/1090198119894589,85078140697,true,false,false,false,true,false,false,true,false,false
85092745869,10.1177/1090198120963104,2021,20877,Health Education and Behavior,Testing the Effects of Hookah Tobacco Social Media Risk Communication Messages Among Young Adults,doi:10.1177/1090198120963104,85092745869,true,false,false,false,true,false,false,true,true,true
85104437669,10.1177/10901981211003509,2022,20877,Health Education and Behavior,Baseline Concussion Testing Increases Agreement With Favorable Concussion Safety Decisions in Hypothetical Scenarios,doi:10.1177/10901981211003509,85104437669,true,false,false,false,true,false,false,true,false,false
85109822195,10.1177/10901981211022240,2022,20877,Health Education and Behavior,Including Medical Footage and Emotional Content in Organ Donation Educational Videos for Latinx Viewers,doi:10.1177/10901981211022240,85109822195,true,false,false,false,true,false,false,true,false,false
85132861193,10.1177/10901981221104727,2023,20877,Health Education and Behavior,Exploring Intended and Unintended Reactions to Healthy Weight and Lifestyle Advertisements: An Online Experiment,doi:10.1177/10901981221104727,85132861193,true,false,false,false,true,false,false,true,false,false
85135189737,10.1177/10901981221110832,2023,20877,Health Education and Behavior,Vulnerability to the Effects of Conflicting Health Information: Testing the Moderating Roles of Trust in News Media and Research Literacy,doi:10.1177/10901981221110832,85135189737,true,true,false,false,false,false,true,true,true,true
85147423389,10.1177/10901981221148965,2023,20877,Health Education and Behavior,Framing Effects in Youth E-Cigarette Use Prevention: Individual Text Messages Versus Simulated Text Exchanges,doi:10.1177/10901981221148965,85147423389,true,false,false,false,true,false,false,true,true,false
85158867247,10.1177/10901981231166696,2023,20877,Health Education and Behavior,Designing Cancer Warning Labels for Alcoholic Beverages: Examining the Impact of Visual Elements,doi:10.1177/10901981231166696,85158867247,true,false,false,false,true,false,false,true,true,false
85179330182,10.1177/10901981231216742,2024,20877,Health Education and Behavior,Extending the Knowledge Gap Hypothesis to Narrative Persuasion: Parents’ Information-Seeking Intention and Learning About Adolescent Children’s Covid-19 Vaccination,doi:10.1177/10901981231216742,85179330182,true,false,false,false,true,false,false,true,false,false
85205676468,10.1177/10901981241278565,2025,20877,Health Education and Behavior,Understanding Potential Mechanisms of Vaping Prevention Messages: A Mediation Analysis of the Real Cost Campaign Advertisements,doi:10.1177/10901981241278565,85205676468,true,false,false,false,true,false,false,true,false,false
105005875522,10.1177/10901981251341294,2025,20877,Health Education and Behavior,The Effectiveness of Empowerment Versus Fear Messaging on Sugary Beverage Consumption Intentions Among Young Adult Latinas,doi:10.1177/10901981251341294,105005875522,true,false,false,false,true,false,false,true,false,false
105028450081,10.1177/10901981251414630,2026,20877,Health Education and Behavior,Examining Spontaneous Cognitive and Emotional Reactions to Messages About Very Low Nicotine Cigarettes (VLNCs),doi:10.1177/10901981251414630,105028450081,true,false,false,false,true,false,false,true,true,true
105040728688,10.1177/10901981261453327,2026,20877,Health Education and Behavior,Breast Cancer Screening Barriers Among Southeast Asian Women in a Culturally Tailored Navigation Intervention,doi:10.1177/10901981261453327,105040728688,true,false,false,false,true,false,false,true,true,true
84907550478,10.1177/1094428114547952,2014,22330,Organizational Research Methods,Best Practice Recommendations for Designing and Implementing Experimental Vignette Methodology Studies,doi:10.1177/1094428114547952,84907550478,true,true,false,false,true,false,true,true,true,true
85115769885,10.1177/10986111211043473,2022,11600154701,Police Quarterly,Procedural Justice and Demographic Diversity: A Quasi-Experimental Study of Police Recruitment,doi:10.1177/10986111211043473,85115769885,true,true,false,false,false,false,false,true,true,true
105026366329,10.1177/10986111251412794,2026,11600154701,Police Quarterly,Risk and Public Judgments on Police Pursuits: A Nationally Representative Conjoint Experiment,doi:10.1177/10986111251412794,105026366329,true,false,false,false,true,false,false,true,false,false
85087067725,10.1177/1354066120930801,2021,24592,European Journal of International Relations,The prejudice first model and foreign policy values: racial and religious bias among conservatives and liberals,doi:10.1177/1354066120930801,85087067725,true,false,false,false,true,false,false,true,true,true
85131446697,10.1177/13540661221098221,2022,24592,European Journal of International Relations,The art of uncommitment: the costs of peacetime withdrawals from alliance commitments,doi:10.1177/13540661221098221,85131446697,true,true,false,false,false,false,true,true,true,true
85145409036,10.1177/13540661221143214,2023,24592,European Journal of International Relations,Does Russian election interference damage support for US alliances? The case of Japan,doi:10.1177/13540661221143214,85145409036,true,true,false,false,false,false,true,true,true,true
105010350719,10.1177/13540661251349606,2025,24592,European Journal of International Relations,Reassuring allies in times of crisis: assessing the effectiveness of tools for alliance reassurance in crises,doi:10.1177/13540661251349606,105010350719,true,true,false,false,false,false,true,true,true,true
